source_file,source_dataset,source_archive,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
raw_cot_data/legacy_futures_only/dea_fut_xls_2004/annual.xls,legacy_futures_only,dea_fut_xls_2004,"COFFEE C - COFFEE, SUGAR AND COCOA EXCHANGE",41228,2004-12-28,083731,CSCE,1,83,110637,49418,13716,9252,41645,82927,100315,105895,10322,4742,108830,49404,14778,8160,41156,81440,98720,104378,10110,4452,1807,1086,10,20,489,1487,1595,1517,212,290,-1095.0,-1513.0,873.0,353.0,603.0,-870.0,-557.0,356.0,-538.0,-1451.0,100,44.7,12.4,8.4,37.6,75.0,90.7,95.7,9.3,4.3,100,45.4,13.6,7.5,37.8,74.8,90.7,95.9,9.3,4.1,100,60.1,0.6,1.1,27.1,82.3,88.3,84.0,11.7,16.0,343,146,56,52,88,107,265,196,343,144,62,51,86,107,262,196,58,10,1,4,20,35,30,40,17.1,24.3,28.3,36.7,17.1,19.9,28.0,31.9,17.4,24.3,28.8,36.9,17.4,20.0,28.4,32.2,55.9,38.7,76.5,54.1,53.4,38.7,71.0,52.0,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2004/annual.xls,legacy_futures_only,dea_fut_xls_2004,"COFFEE C - COFFEE, SUGAR AND COCOA EXCHANGE",41221,2004-12-21,083731,CSCE,1,83,111732,50931,12843,8899,41042,83797,100872,105539,10860,6193,109906,50923,13881,7817,40550,82270,99290,103968,10616,5938,1826,1056,10,34,492,1527,1582,1571,244,255,7081.0,3291.0,-125.0,2597.0,1292.0,3942.0,7180.0,6414.0,-99.0,667.0,100,45.6,11.5,8.0,36.7,75.0,90.3,94.5,9.7,5.5,100,46.3,12.6,7.1,36.9,74.9,90.3,94.6,9.7,5.4,100,57.8,0.5,1.9,26.9,83.6,86.6,86.0,13.4,14.0,342,140,56,51,90,110,263,197,342,138,61,51,87,110,260,197,58,9,1,4,20,36,29,41,17.1,23.8,28.3,36.0,17.1,19.4,27.9,31.2,17.4,23.8,28.7,36.1,17.4,19.5,28.4,31.5,54.8,40.4,75.4,54.7,51.6,29.4,64.3,43.6,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2004/annual.xls,legacy_futures_only,dea_fut_xls_2004,"COFFEE C - COFFEE, SUGAR AND COCOA EXCHANGE",41214,2004-12-14,083731,CSCE,1,83,104651,47640,12968,6302,39750,79855,93692,99125,10959,5526,102972,47644,13899,5310,39300,78455,92254,97664,10718,5308,1679,944,17,44,450,1400,1438,1461,241,218,-1141.0,-1507.0,-2194.0,325.0,954.0,869.0,-228.0,-1000.0,-913.0,-141.0,100,45.5,12.4,6.0,38.0,76.3,89.5,94.7,10.5,5.3,100,46.3,13.5,5.2,38.2,76.2,89.6,94.8,10.4,5.2,100,56.2,1.0,2.6,26.8,83.4,85.6,87.0,14.4,13.0,324,116,67,39,83,109,229,193,324,117,71,39,80,109,226,193,56,7,3,5,17,34,25,41,18.0,23.5,29.7,35.7,18.0,19.5,29.4,31.7,18.3,23.5,30.1,35.8,18.3,19.6,29.9,31.9,55.9,40.6,77.0,55.4,50.4,28.6,64.4,43.5,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2004/annual.xls,legacy_futures_only,dea_fut_xls_2004,"COFFEE C - COFFEE, SUGAR AND COCOA EXCHANGE",41207,2004-12-07,083731,CSCE,1,83,105792,49147,15162,5977,38796,78986,93920,100125,11872,5667,104233,49136,16116,4975,38474,77747,92585,98838,11648,5395,1559,976,11,37,322,1239,1335,1287,224,272,8721.0,5681.0,949.0,2189.0,1291.0,5767.0,9161.0,8905.0,-440.0,-184.0,100,46.5,14.3,5.6,36.7,74.7,88.8,94.6,11.2,5.4,100,47.1,15.5,4.8,36.9,74.6,88.8,94.8,11.2,5.2,100,62.6,0.7,2.4,20.7,79.5,85.6,82.6,14.4,17.4,347,130,73,43,85,115,247,207,347,128,80,42,82,115,243,207,56,10,2,5,16,34,27,40,18.0,21.4,29.2,33.8,18.0,17.7,29.2,29.7,18.2,21.4,29.7,34.0,18.2,17.8,29.6,29.9,59.5,39.4,76.3,51.4,54.0,27.8,64.5,39.3,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2004/annual.xls,legacy_futures_only,dea_fut_xls_2004,"COFFEE C - COFFEE, SUGAR AND COCOA EXCHANGE",41130,2004-11-30,083731,CSCE,1,83,97071,43466,14213,3788,37505,73219,84759,91220,12312,5851,95716,43526,15014,2874,37211,72156,83611,90044,12105,5672,1355,814,73,40,294,1063,1148,1176,207,179,8647.0,6327.0,1911.0,487.0,1441.0,6074.0,8255.0,8472.0,392.0,175.0,100,44.8,14.6,3.9,38.6,75.4,87.3,94.0,12.7,6.0,100,45.5,15.7,3.0,38.9,75.4,87.4,94.1,12.6,5.9,100,60.1,5.4,3.0,21.7,78.5,84.7,86.8,15.3,13.2,341,127,69,40,89,116,248,198,341,125,72,40,86,116,245,198,52,7,2,5,17,32,25,38,18.1,20.7,29.6,33.1,18.1,17.1,29.4,28.5,18.4,20.7,30.0,33.3,18.4,17.2,29.8,28.7,55.4,41.3,75.1,57.6,52.1,30.8,64.1,46.8,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2004/annual.xls,legacy_futures_only,dea_fut_xls_2004,"COFFEE C - COFFEE, SUGAR AND COCOA EXCHANGE",41123,2004-11-23,083731,CSCE,1,83,88424,37139,12302,3301,36064,67145,76504,82748,11920,5676,87224,37139,13175,2427,35940,66163,75506,81765,11718,5459,1200,873,0,1,124,982,998,983,202,217,-3303.0,5464.0,757.0,-1852.0,-5828.0,-861.0,-2216.0,-1956.0,-1087.0,-1347.0,100,42.0,13.9,3.7,40.8,75.9,86.5,93.6,13.5,6.4,100,42.6,15.1,2.8,41.2,75.9,86.6,93.7,13.4,6.3,100,72.8,0.0,0.1,10.3,81.8,83.2,81.9,16.8,18.1,324,123,56,35,86,112,236,184,324,123,61,34,84,112,233,184,45,7,0,1,16,28,23,29,19.4,20.5,31.2,33.9,19.4,16.8,30.9,28.7,19.7,20.5,31.6,34.1,19.7,17.0,31.3,28.8,64.2,46.3,77.4,61.3,64.1,46.3,77.3,60.8,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2004/annual.xls,legacy_futures_only,dea_fut_xls_2004,"COFFEE C - COFFEE, SUGAR AND COCOA EXCHANGE",41116,2004-11-16,083731,CSCE,1,83,91727,31675,11545,5153,41892,68006,78720,84704,13007,7023,90663,31674,12288,4400,41774,67213,77848,83901,12815,6762,1064,744,0,10,118,793,872,803,192,261,14514.0,11328.0,-28.0,-744.0,3328.0,15314.0,13912.0,14542.0,602.0,-28.0,100,34.5,12.6,5.6,45.7,74.1,85.8,92.3,14.2,7.7,100,34.9,13.6,4.9,46.1,74.1,85.9,92.5,14.1,7.5,100,69.9,0.0,0.9,11.1,74.5,82.0,75.5,18.0,24.5,308,115,57,39,87,110,228,186,308,114,61,39,87,110,228,186,38,7,0,3,16,19,23,22,20.2,22.4,32.0,34.7,18.6,14.7,27.8,25.4,20.4,22.4,32.3,34.8,18.8,14.9,28.2,25.3,61.2,47.6,75.1,63.3,61.0,47.5,74.2,63.1,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2004/annual.xls,legacy_futures_only,dea_fut_xls_2004,"COFFEE C - COFFEE, SUGAR AND COCOA EXCHANGE",41109,2004-11-09,083731,CSCE,1,83,77213,20347,11573,5897,38564,52692,64808,70162,12405,7051,76285,20343,12175,5223,38494,51998,64060,69396,12225,6889,928,638,32,40,70,694,748,766,180,162,1511.0,1689.0,-2503.0,-657.0,-1158.0,4436.0,-126.0,1276.0,1637.0,235.0,100,26.4,15.0,7.6,49.9,68.2,83.9,90.9,16.1,9.1,100,26.7,16.0,6.8,50.5,68.2,84.0,91.0,16.0,9.0,100,68.8,3.4,4.3,7.5,74.8,80.6,82.5,19.4,17.5,289,111,44,57,86,92,226,177,289,108,50,55,86,91,225,175,36,9,2,5,12,15,22,21,19.1,18.3,28.3,30.0,19.1,15.7,27.6,26.3,19.3,18.3,28.6,29.9,19.3,15.9,28.0,26.5,62.7,54.0,74.5,66.8,62.5,53.9,71.7,66.4,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2004/annual.xls,legacy_futures_only,dea_fut_xls_2004,"COFFEE C - COFFEE, SUGAR AND COCOA EXCHANGE",41102,2004-11-02,083731,CSCE,1,83,75702,18658,14076,6554,39722,48256,64934,68886,10768,6816,74883,18673,14638,5952,39642,47609,64267,68199,10616,6684,819,566,19,21,80,647,667,687,152,132,3749.0,147.0,1220.0,933.0,2417.0,1885.0,3497.0,4038.0,252.0,-289.0,100,24.6,18.6,8.7,52.5,63.7,85.8,91.0,14.2,9.0,100,24.9,19.5,7.9,52.9,63.6,85.8,91.1,14.2,8.9,100,69.1,2.3,2.6,9.8,79.0,81.4,83.9,18.6,16.1,288,102,54,57,91,90,222,183,288,102,57,54,91,88,220,180,38,7,2,4,14,17,22,22,20.4,17.8,30.7,28.9,20.4,15.3,29.1,25.6,20.6,17.7,31.0,28.9,20.6,15.4,29.4,25.8,64.0,55.6,75.9,69.7,63.7,55.4,73.9,69.6,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2004/annual.xls,legacy_futures_only,dea_fut_xls_2004,"COFFEE C - COFFEE, SUGAR AND COCOA EXCHANGE",41026,2004-10-26,083731,CSCE,1,83,71953,18511,12856,5621,37305,46371,61437,64848,10516,7105,71212,18511,13295,5136,37200,45836,60847,64267,10365,6945,741,449,10,36,105,535,590,581,151,160,-5526.0,1147.0,-6573.0,-1952.0,-4600.0,2528.0,-5405.0,-5997.0,-121.0,471.0,100,25.7,17.9,7.8,51.8,64.4,85.4,90.1,14.6,9.9,100,26.0,18.7,7.2,52.2,64.4,85.4,90.2,14.6,9.8,100,60.6,1.3,4.9,14.2,72.2,79.6,78.4,20.4,21.6,281,100,48,56,91,86,222,173,281,98,53,53,91,85,220,171,35,8,1,4,14,13,23,18,20.7,19.1,30.4,30.8,20.7,16.6,30.2,27.9,20.9,19.2,30.8,31.1,20.9,16.8,30.5,28.2,56.8,52.9,71.1,66.5,56.0,52.8,68.8,66.3,"(CONTRACTS OF 37,500 POUNDS)"
