source_file,source_dataset,source_archive,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
raw_cot_data/legacy_futures_only/dea_fut_xls_2021/annual.xls,legacy_futures_only,dea_fut_xls_2021,COFFEE C - ICE FUTURES U.S.,211228,2021-12-28,083731,ICUS,1,83,261263,69178,13913,55370,127068,185083,251616,254366,9647,6897,222110,68153,31088,33004,112139,151801,213296,215893,8814,6217,39153,19406,1206,3985,14929,33282,38320,38473,833,680,2392.0,-616.0,253.0,-110.0,2603.0,2634.0,1877.0,2777.0,515.0,-385.0,100,26.5,5.3,21.2,48.6,70.8,96.3,97.4,3.7,2.6,100,30.7,14.0,14.9,50.5,68.3,96.0,97.2,4.0,2.8,100,49.6,3.1,10.2,38.1,85.0,97.9,98.3,2.1,1.7,391,150,62,98,131,128,334,254,388,142,77,92,123,124,322,245,156,39,16,17,69,71,112,102,14.2,22.7,22.7,33.8,11.8,20.5,17.7,28.1,15.4,21.4,25.2,32.4,14.2,20.6,20.8,28.1,31.4,37.0,48.2,52.1,29.8,32.2,42.6,45.2,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2021/annual.xls,legacy_futures_only,dea_fut_xls_2021,COFFEE C - ICE FUTURES U.S.,211221,2021-12-21,083731,ICUS,1,83,258871,69794,13660,55480,124465,182449,249739,251589,9132,7282,219741,69124,31183,32754,109540,149232,211418,213169,8323,6572,39130,19474,1281,3922,14925,33217,38321,38420,809,710,-1192.0,-3261.0,913.0,-316.0,3218.0,-1965.0,-359.0,-1368.0,-833.0,176.0,100,27.0,5.3,21.4,48.1,70.5,96.5,97.2,3.5,2.8,100,31.5,14.2,14.9,49.8,67.9,96.2,97.0,3.8,3.0,100,49.8,3.3,10.0,38.1,84.9,97.9,98.2,2.1,1.8,394,151,64,104,132,127,336,259,391,143,76,96,124,123,324,248,154,38,16,17,69,70,110,102,14.1,22.5,22.9,33.5,12.1,20.8,18.0,28.4,15.2,21.2,25.1,32.4,14.5,20.7,21.3,28.5,33.3,37.1,49.6,52.2,30.6,33.1,43.5,45.9,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2021/annual.xls,legacy_futures_only,dea_fut_xls_2021,COFFEE C - ICE FUTURES U.S.,211214,2021-12-14,083731,ICUS,1,83,260063,73055,12747,55796,121247,184414,250098,252957,9965,7106,221121,72828,29768,33745,105427,151191,212000,214704,9121,6417,38942,18697,1449,3581,15820,33223,38098,38253,844,689,-4983.0,-3797.0,-1761.0,2706.0,-3853.0,-6282.0,-4944.0,-5337.0,-39.0,354.0,100,28.1,4.9,21.5,46.6,70.9,96.2,97.3,3.8,2.7,100,32.9,13.5,15.3,47.7,68.4,95.9,97.1,4.1,2.9,100,48.0,3.7,9.2,40.6,85.3,97.8,98.2,2.2,1.8,397,156,63,106,128,130,340,260,395,153,72,99,119,127,327,252,151,34,18,16,70,67,109,98,13.6,22.0,22.2,33.6,12.3,20.8,18.6,28.8,15.4,21.1,23.8,32.4,14.7,20.8,21.9,28.5,36.8,37.2,52.1,52.2,31.2,33.2,44.5,46.3,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2021/annual.xls,legacy_futures_only,dea_fut_xls_2021,COFFEE C - ICE FUTURES U.S.,211207,2021-12-07,083731,ICUS,1,83,265046,76852,14508,53090,125100,190696,255042,258294,10004,6752,225829,76686,30910,31187,108745,157723,216618,219820,9211,6009,39217,18694,2126,3375,16355,32973,38424,38474,793,743,-955.0,-2373.0,1308.0,-3473.0,4870.0,1322.0,-976.0,-843.0,21.0,-112.0,100,29.0,5.5,20.0,47.2,71.9,96.2,97.5,3.8,2.5,100,34.0,13.7,13.8,48.2,69.8,95.9,97.3,4.1,2.7,100,47.7,5.4,8.6,41.7,84.1,98.0,98.1,2.0,1.9,420,180,57,112,132,132,361,271,418,177,67,101,123,129,348,259,157,33,25,13,65,67,105,101,13.9,23.4,22.7,34.9,12.0,21.0,18.4,28.9,14.7,22.4,23.9,33.8,14.4,20.9,21.7,29.3,38.5,37.0,53.0,51.2,33.2,33.1,47.3,45.4,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2021/annual.xls,legacy_futures_only,dea_fut_xls_2021,COFFEE C - ICE FUTURES U.S.,211130,2021-11-30,083731,ICUS,1,83,266001,79225,13200,56563,120230,189374,256018,259137,9983,6864,227589,79418,29952,34114,104890,157486,218422,221552,9167,6037,38412,19236,2677,3020,15340,31888,37596,37585,816,827,-6526.0,-2246.0,-367.0,-7396.0,3427.0,1077.0,-6215.0,-6686.0,-311.0,160.0,100,29.8,5.0,21.3,45.2,71.2,96.2,97.4,3.8,2.6,100,34.9,13.2,15.0,46.1,69.2,96.0,97.3,4.0,2.7,100,50.1,7.0,7.9,39.9,83.0,97.9,97.8,2.1,2.2,413,178,57,111,127,129,353,265,412,176,67,101,118,126,341,254,151,30,23,14,66,63,105,95,14.5,23.3,23.6,34.6,12.3,20.6,18.7,28.3,15.3,22.4,24.6,34.1,14.6,20.3,22.1,29.5,41.0,37.1,56.6,50.6,36.6,33.6,52.0,46.1,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2021/annual.xls,legacy_futures_only,dea_fut_xls_2021,COFFEE C - ICE FUTURES U.S.,211123,2021-11-23,083731,ICUS,1,83,272527,81471,13567,63959,116803,188297,262233,265823,10294,6704,234822,82543,31007,40633,102103,157174,225279,228814,9543,6008,37705,18990,2622,3264,14700,31123,36954,37009,751,696,-13816.0,1921.0,98.0,-8932.0,-5791.0,-4372.0,-12802.0,-13206.0,-1014.0,-610.0,100,29.9,5.0,23.5,42.9,69.1,96.2,97.5,3.8,2.5,100,35.2,13.2,17.3,43.5,66.9,95.9,97.4,4.1,2.6,100,50.4,7.0,8.7,39.0,82.5,98.0,98.2,2.0,1.8,420,186,55,109,123,133,357,264,418,185,61,99,113,130,344,252,150,30,22,12,64,64,102,93,15.0,23.3,24.8,34.1,12.2,19.7,18.8,27.6,15.2,22.6,25.6,34.2,14.5,18.9,21.9,28.0,41.0,38.6,57.1,52.5,37.5,35.3,53.2,47.1,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2021/annual.xls,legacy_futures_only,dea_fut_xls_2021,COFFEE C - ICE FUTURES U.S.,211116,2021-11-16,083731,ICUS,1,83,286343,79550,13469,72891,122594,192669,275035,279029,11308,7314,251052,78636,28554,53300,108513,162382,240449,244236,10603,6816,35291,17022,1023,3483,14081,30287,34586,34793,705,498,-25800.0,1186.0,-4075.0,-10583.0,-15107.0,-10397.0,-24504.0,-25055.0,-1296.0,-745.0,100,27.8,4.7,25.5,42.8,67.3,96.1,97.4,3.9,2.6,100,31.3,11.4,21.2,43.2,64.7,95.8,97.3,4.2,2.7,100,48.2,2.9,9.9,39.9,85.8,98.0,98.6,2.0,1.4,417,181,53,108,126,130,356,262,416,177,63,100,121,128,348,254,143,34,15,10,62,65,99,88,14.4,22.0,24.3,33.1,11.2,17.9,17.5,25.4,14.8,20.7,25.4,32.8,13.0,16.5,20.2,25.0,40.2,42.5,55.0,54.8,36.4,39.0,49.4,50.3,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2021/annual.xls,legacy_futures_only,dea_fut_xls_2021,COFFEE C - ICE FUTURES U.S.,211109,2021-11-09,083731,ICUS,1,83,312143,78364,17544,83474,137701,203066,299539,304084,12604,8059,280546,77742,31826,65016,125920,176183,268678,273025,11868,7521,31597,15872,968,3208,11781,26883,30861,31059,736,538,1212.0,-5117.0,-1584.0,-2732.0,8233.0,4334.0,384.0,18.0,828.0,1194.0,100,25.1,5.6,26.7,44.1,65.1,96.0,97.4,4.0,2.6,100,27.7,11.3,23.2,44.9,62.8,95.8,97.3,4.2,2.7,100,50.2,3.1,10.2,37.3,85.1,97.7,98.3,2.3,1.7,405,173,58,118,127,122,354,262,404,165,70,112,122,122,346,258,137,34,13,9,61,59,97,80,14.0,21.9,24.0,32.2,9.3,16.3,15.4,21.8,14.7,20.3,25.5,31.3,10.3,14.7,17.3,20.4,36.9,45.0,52.7,56.4,33.9,40.9,45.4,51.7,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2021/annual.xls,legacy_futures_only,dea_fut_xls_2021,COFFEE C - ICE FUTURES U.S.,211102,2021-11-02,083731,ICUS,1,83,310931,83481,19128,86206,129468,198732,299155,304066,11776,6865,280959,82923,32582,68519,118386,173466,269828,274567,11131,6392,29972,15118,1106,3127,11082,25266,29327,29499,645,473,3736.0,-1279.0,1961.0,614.0,3836.0,1184.0,3171.0,3759.0,565.0,-23.0,100,26.8,6.2,27.7,41.6,63.9,96.2,97.8,3.8,2.2,100,29.5,11.6,24.4,42.1,61.7,96.0,97.7,4.0,2.3,100,50.4,3.7,10.4,37.0,84.3,97.8,98.4,2.2,1.6,411,176,55,118,130,127,360,268,410,171,63,110,124,127,351,262,136,32,15,10,60,59,93,84,14.4,21.5,24.2,33.2,9.4,16.9,15.6,22.7,15.6,19.9,25.9,32.5,10.5,15.2,17.6,21.8,37.4,46.2,53.8,58.3,34.7,41.9,47.6,53.0,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2021/annual.xls,legacy_futures_only,dea_fut_xls_2021,COFFEE C - ICE FUTURES U.S.,211026,2021-10-26,083731,ICUS,1,83,307195,84760,17167,85592,125632,197548,295984,300307,11211,6888,278272,84860,30657,67913,114881,173254,267654,271824,10618,6448,28923,14801,1411,2778,10751,24294,28330,28483,593,440,2321.0,-340.0,956.0,969.0,2092.0,908.0,2721.0,2833.0,-400.0,-512.0,100,27.6,5.6,27.9,40.9,64.3,96.4,97.8,3.6,2.2,100,30.5,11.0,24.4,41.3,62.3,96.2,97.7,3.8,2.3,100,51.2,4.9,9.6,37.2,84.0,97.9,98.5,2.1,1.5,412,177,53,123,126,126,362,269,410,175,60,117,120,126,353,264,136,29,16,10,60,60,92,85,15.1,22.4,24.6,34.6,9.6,17.5,15.7,23.6,16.3,20.8,26.4,33.9,10.7,16.1,17.8,22.9,38.0,45.9,54.4,58.0,35.2,41.0,47.6,52.4,"(CONTRACTS OF 37,500 POUNDS)"
