source_file,source_dataset,source_archive,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
raw_cot_data/legacy_futures_only/dea_fut_xls_2018/annual.xls,legacy_futures_only,dea_fut_xls_2018,COFFEE C - ICE FUTURES U.S.,181231,2018-12-31,083731,ICUS,1,83,274016,46730,98865,55675,155281,111872,257686,266412,16330,7604,245028,48096,96975,50419,131749,90629,230264,238023,14764,7005,28988,3050,6306,840,23532,21243,27422,28389,1566,599,2191.0,-1290.0,509.0,1811.0,1628.0,177.0,2149.0,2497.0,42.0,-306.0,100,17.1,36.1,20.3,56.7,40.8,94.0,97.2,6.0,2.8,100,19.6,39.6,20.6,53.8,37.0,94.0,97.1,6.0,2.9,100,10.5,21.8,2.9,81.2,73.3,94.6,97.9,5.4,2.1,436,127,129,109,153,116,344,303,434,128,131,100,151,107,338,287,166,32,23,13,95,51,132,82,14.9,15.3,23.2,25.7,8.4,11.5,14.8,19.8,14.4,15.6,23.0,26.4,8.8,13.2,15.7,22.3,31.4,39.7,42.0,55.4,13.7,24.4,20.9,34.1,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2018/annual.xls,legacy_futures_only,dea_fut_xls_2018,COFFEE C - ICE FUTURES U.S.,181224,2018-12-24,083731,ICUS,1,83,271825,48020,98356,53864,153653,111695,255537,263915,16288,7910,243420,49258,96835,48815,130592,90776,228665,236426,14755,6994,28405,2972,5731,839,23061,20919,26872,27489,1533,916,4042.0,411.0,2967.0,1617.0,562.0,-1940.0,2590.0,2644.0,1452.0,1398.0,100,17.7,36.2,19.8,56.5,41.1,94.0,97.1,6.0,2.9,100,20.2,39.8,20.1,53.6,37.3,93.9,97.1,6.1,2.9,100,10.5,20.2,3.0,81.2,73.6,94.6,96.8,5.4,3.2,432,125,127,104,153,112,339,295,430,127,128,97,151,104,334,281,159,29,18,11,96,51,128,77,14.8,15.3,23.1,26.0,8.2,11.6,14.4,19.9,14.3,15.7,23.0,26.5,8.6,13.3,15.2,22.4,31.0,40.2,41.1,56.0,13.4,24.7,20.5,34.3,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2018/annual.xls,legacy_futures_only,dea_fut_xls_2018,COFFEE C - ICE FUTURES U.S.,181218,2018-12-18,083731,ICUS,1,83,267783,47609,95389,52247,153091,113635,252947,261271,14836,6512,239629,48205,93783,47600,130214,92027,226019,233410,13610,6219,28154,2926,5128,1125,22877,21608,26928,27861,1226,293,8740.0,362.0,8334.0,3668.0,3297.0,-3064.0,7327.0,8938.0,1413.0,-198.0,100,17.8,35.6,19.5,57.2,42.4,94.5,97.6,5.5,2.4,100,20.1,39.1,19.9,54.3,38.4,94.3,97.4,5.7,2.6,100,10.4,18.2,4.0,81.3,76.7,95.6,99.0,4.4,1.0,442,125,135,114,153,112,348,307,439,128,136,105,151,104,342,291,159,28,20,13,92,50,126,78,15.5,15.9,23.9,26.9,8.0,11.8,14.6,19.9,14.8,15.9,23.5,27.2,8.7,13.5,15.2,22.3,34.0,38.7,43.8,54.7,12.5,19.5,19.5,30.0,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2018/annual.xls,legacy_futures_only,dea_fut_xls_2018,COFFEE C - ICE FUTURES U.S.,181211,2018-12-11,083731,ICUS,1,83,259043,47247,87055,48579,149794,116699,245620,252333,13423,6710,231859,47581,85920,44248,127793,95532,219622,225700,12237,6159,27184,2836,4305,1161,22001,21167,25998,26633,1186,551,13538.0,3781.0,11205.0,4942.0,3596.0,-2806.0,12319.0,13341.0,1219.0,197.0,100,18.2,33.6,18.8,57.8,45.0,94.8,97.4,5.2,2.6,100,20.5,37.1,19.1,55.1,41.2,94.7,97.3,5.3,2.7,100,10.4,15.8,4.3,80.9,77.9,95.6,98.0,4.4,2.0,441,126,134,111,154,113,347,303,437,127,133,101,151,106,338,289,161,28,22,16,91,51,128,81,15.5,17.0,24.0,27.9,8.3,11.6,14.5,19.3,14.6,16.8,23.4,28.1,8.6,13.1,15.3,21.8,35.9,37.0,45.7,52.8,12.1,17.9,19.0,28.1,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2018/annual.xls,legacy_futures_only,dea_fut_xls_2018,COFFEE C - ICE FUTURES U.S.,181204,2018-12-04,083731,ICUS,1,83,245505,43466,75850,43637,146198,119505,233301,238992,12204,6513,220120,43825,74525,39189,125974,100477,208988,214191,11132,5929,25385,2499,4183,1590,20224,19028,24313,24801,1072,584,6061.0,-2780.0,8070.0,1277.0,6199.0,-2920.0,4696.0,6427.0,1365.0,-366.0,100,17.7,30.9,17.8,59.5,48.7,95.0,97.3,5.0,2.7,100,19.9,33.9,17.8,57.2,45.6,94.9,97.3,5.1,2.7,100,9.8,16.5,6.3,79.7,75.0,95.8,97.7,4.2,2.3,412,111,124,107,148,110,326,286,408,113,124,101,146,101,320,272,157,23,25,16,90,49,124,81,16.4,17.7,24.9,29.6,8.5,11.9,14.9,19.0,15.4,17.8,24.4,29.8,8.9,13.1,15.9,20.9,38.2,35.4,48.4,51.7,13.9,18.9,21.1,29.1,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2018/annual.xls,legacy_futures_only,dea_fut_xls_2018,COFFEE C - ICE FUTURES U.S.,181127,2018-11-27,083731,ICUS,1,83,239444,46246,67780,42360,139999,122425,228605,232565,10839,6879,214757,46254,67092,38010,120545,103229,204809,208331,9948,6426,24687,2583,3279,1759,19454,19196,23796,24234,891,453,168.0,-178.0,69.0,-2302.0,2532.0,2669.0,52.0,436.0,116.0,-268.0,100,19.3,28.3,17.7,58.5,51.1,95.5,97.1,4.5,2.9,100,21.5,31.2,17.7,56.1,48.1,95.4,97.0,4.6,3.0,100,10.5,13.3,7.1,78.8,77.8,96.4,98.2,3.6,1.8,398,108,123,103,140,110,314,280,393,111,118,97,137,98,307,262,154,24,22,15,88,50,122,79,16.1,17.7,25.2,31.1,9.1,12.4,15.4,19.3,15.2,17.9,24.6,31.4,9.5,13.6,16.5,21.1,37.9,35.5,49.4,50.3,14.1,17.7,21.6,27.3,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2018/annual.xls,legacy_futures_only,dea_fut_xls_2018,COFFEE C - ICE FUTURES U.S.,181120,2018-11-20,083731,ICUS,1,83,239276,46424,67711,44662,137467,119756,228553,232129,10723,7147,215606,46528,67335,40760,118834,101106,206122,209201,9484,6405,23670,2237,2717,1561,18633,18650,22431,22928,1239,742,-9036.0,744.0,-2647.0,-891.0,-7348.0,-4587.0,-7495.0,-8125.0,-1541.0,-911.0,100,19.4,28.3,18.7,57.5,50.0,95.5,97.0,4.5,3.0,100,21.6,31.2,18.9,55.1,46.9,95.6,97.0,4.4,3.0,100,9.5,11.5,6.6,78.7,78.8,94.8,96.9,5.2,3.1,392,109,117,107,138,111,315,278,389,110,115,102,136,102,310,265,147,21,22,14,83,49,114,77,15.5,17.4,24.5,30.8,9.1,12.5,15.2,18.9,14.8,17.6,23.9,31.0,9.5,13.6,16.1,20.6,38.2,37.0,49.0,51.6,14.1,18.4,21.8,28.4,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2018/annual.xls,legacy_futures_only,dea_fut_xls_2018,COFFEE C - ICE FUTURES U.S.,181113,2018-11-13,083731,ICUS,1,83,248312,45680,70358,45553,144815,124343,236048,240254,12264,8058,224837,45929,69948,41355,126632,106147,213916,217450,10921,7387,23475,2254,2913,1695,18183,18196,22132,22804,1343,671,-29769.0,-5620.0,-1357.0,-7124.0,-17589.0,-21610.0,-30333.0,-30091.0,564.0,322.0,100,18.4,28.3,18.3,58.3,50.1,95.1,96.8,4.9,3.2,100,20.4,31.1,18.4,56.3,47.2,95.1,96.7,4.9,3.3,100,9.6,12.4,7.2,77.5,77.5,94.3,97.1,5.7,2.9,395,109,120,113,135,106,318,282,392,111,118,108,134,97,315,268,144,23,21,16,82,49,115,78,13.8,17.2,22.9,28.9,9.0,12.1,15.3,18.2,12.8,17.0,22.2,29.0,9.3,13.2,16.3,19.7,37.3,36.1,48.3,50.1,14.3,17.1,22.1,26.8,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2018/annual.xls,legacy_futures_only,dea_fut_xls_2018,COFFEE C - ICE FUTURES U.S.,181106,2018-11-06,083731,ICUS,1,83,278081,51300,71715,52677,162404,145953,266381,270345,11700,7736,254958,51657,71969,47471,145220,128269,244348,247709,10610,7249,23123,2643,2746,2206,17184,17684,22033,22636,1090,487,-9580.0,-1996.0,-5251.0,-13346.0,6110.0,9571.0,-9232.0,-9026.0,-348.0,-554.0,100,18.4,25.8,18.9,58.4,52.5,95.8,97.2,4.2,2.8,100,20.3,28.2,18.6,57.0,50.3,95.8,97.2,4.2,2.8,100,11.4,11.9,9.5,74.3,76.5,95.3,97.9,4.7,2.1,412,116,123,125,140,116,337,301,408,116,123,119,139,108,333,287,148,25,19,16,81,53,115,83,16.1,17.2,25.2,29.8,7.9,10.8,13.9,17.4,16.7,18.3,25.3,30.1,8.2,11.6,14.6,18.3,38.0,35.7,50.5,50.1,15.1,18.2,22.4,27.9,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/dea_fut_xls_2018/annual.xls,legacy_futures_only,dea_fut_xls_2018,COFFEE C - ICE FUTURES U.S.,181030,2018-10-30,083731,ICUS,1,83,287661,53296,76966,66023,156294,136382,275613,279371,12048,8290,265895,54127,77274,60024,140504,120643,254655,257941,11240,7954,21766,2647,3170,2521,15790,15739,20958,21430,808,336,1566.0,-803.0,-9726.0,-5134.0,7915.0,15013.0,1978.0,153.0,-412.0,1413.0,100,18.5,26.8,23.0,54.3,47.4,95.8,97.1,4.2,2.9,100,20.4,29.1,22.6,52.8,45.4,95.8,97.0,4.2,3.0,100,12.2,14.6,11.6,72.5,72.3,96.3,98.5,3.7,1.5,429,124,122,132,140,119,345,315,425,128,121,126,139,111,342,300,148,23,21,12,84,50,114,79,14.8,15.8,23.4,27.5,7.7,10.4,13.7,17.0,15.2,16.6,23.6,27.8,7.9,11.2,14.3,17.6,35.5,34.4,49.4,52.2,13.6,19.9,20.7,30.1,"(CONTRACTS OF 37,500 POUNDS)"
