source_file,source_dataset,source_archive,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1226,2000-12-26,083731,CSCE,1,83,45633,6353,12824,3912,26558,24651,36823,41387,8810,4246,43289,6354,14050,2602,25810,22708,34766,39360,8523,3929,2344,1280,55,29,748,1943,2057,2027,287,317,424.0,717.0,-70.0,144.0,-460.0,1211.0,401.0,1285.0,23.0,-861.0,100,13.9,28.1,8.6,58.2,54.0,80.7,90.7,19.3,9.3,100,14.7,32.5,6.0,59.6,52.5,80.3,90.9,19.7,9.1,100,54.6,2.3,1.2,31.9,82.9,87.8,86.5,12.2,13.5,216,49,58,20,94,62,154,131,216,50,59,20,94,59,154,128,53,4,2,3,27,21,31,26,20.4,29.4,32.4,41.6,11.9,19.5,18.7,27.7,19.7,30.6,30.9,43.0,14.5,23.1,21.5,32.1,69.5,56.4,78.3,73.0,68.3,56.4,77.2,72.9,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1219,2000-12-19,083731,CSCE,1,83,45209,5636,12894,3768,27018,23440,36422,40102,8787,5107,42929,5671,14152,2401,26293,21608,34365,38161,8564,4768,2280,1304,81,28,725,1832,2057,1941,223,339,569.0,-14.0,641.0,161.0,526.0,12.0,673.0,814.0,-104.0,-245.0,100,12.5,28.5,8.3,59.8,51.8,80.6,88.7,19.4,11.3,100,13.2,33.0,5.6,61.2,50.3,80.1,88.9,19.9,11.1,100,57.2,3.6,1.2,31.8,80.4,90.2,85.1,9.8,14.9,219,45,63,18,96,63,153,135,219,45,65,18,96,58,153,130,53,4,2,2,26,21,30,25,20.1,28.8,31.6,40.2,11.7,18.7,18.7,26.1,19.3,30.0,30.0,41.5,14.1,22.3,21.5,30.5,70.8,56.7,79.2,71.4,69.6,56.7,78.0,71.4,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1212,2000-12-12,083731,CSCE,1,83,44640,5650,12253,3607,26492,23428,35749,39288,8891,5352,42636,5705,13468,2191,25989,21755,33885,37414,8751,5222,2004,1355,195,6,503,1673,1864,1874,140,130,163.0,688.0,474.0,142.0,1082.0,1410.0,1912.0,2026.0,-1749.0,-1863.0,100,12.7,27.4,8.1,59.3,52.5,80.1,88.0,19.9,12.0,100,13.4,31.6,5.1,61.0,51.0,79.5,87.8,20.5,12.2,100,67.6,9.7,0.3,25.1,83.5,93.0,93.5,7.0,6.5,219,45,62,14,97,66,151,135,219,48,61,14,97,62,151,131,48,2,4,1,22,20,25,24,18.6,27.2,29.9,38.9,12.0,18.6,18.1,26.9,18.0,28.2,28.2,40.2,12.9,21.6,20.3,31.0,77.5,62.8,85.8,80.1,77.5,62.5,85.8,79.8,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1205,2000-12-05,083731,CSCE,1,83,44477,4962,11779,3465,25410,22018,33837,37262,10640,7215,42603,5033,13019,2056,25031,20442,32120,35517,10483,7086,1874,1333,164,5,379,1576,1717,1745,157,129,2527.0,-91.0,1770.0,154.0,1999.0,-80.0,2062.0,1844.0,465.0,683.0,100,11.2,26.5,7.8,57.1,49.5,76.1,83.8,23.9,16.2,100,11.8,30.6,4.8,58.8,48.0,75.4,83.4,24.6,16.6,100,71.1,8.8,0.3,20.2,84.1,91.6,93.1,8.4,6.9,210,46,59,16,91,63,145,131,210,49,57,16,91,58,145,126,45,3,3,2,19,20,24,23,20.1,28.1,31.3,39.7,12.8,19.1,18.7,27.2,19.2,29.0,29.6,41.2,15.2,21.9,21.3,31.4,78.8,65.5,85.3,83.1,78.8,65.4,85.3,83.1,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1128,2000-11-28,083731,CSCE,1,83,41950,5053,10009,3311,23411,22098,31775,35418,10175,6532,40424,5001,11057,2240,23154,20736,30395,34033,10029,6391,1526,1116,16,7,257,1362,1380,1385,146,141,-511.0,716.0,-65.0,-345.0,-1086.0,-228.0,-715.0,-638.0,204.0,127.0,100,12.0,23.9,7.9,55.8,52.7,75.7,84.4,24.3,15.6,100,12.4,27.4,5.5,57.3,51.3,75.2,84.2,24.8,15.8,100,73.1,1.0,0.5,16.8,89.3,90.4,90.8,9.6,9.2,206,49,53,16,87,62,143,126,206,51,52,16,87,58,143,122,41,3,2,2,15,20,20,23,20.0,29.9,30.6,41.7,13.4,22.7,19.7,31.1,18.4,30.8,29.0,42.9,15.7,24.0,22.2,34.0,79.0,68.6,85.0,81.9,79.0,68.6,85.0,81.9,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1121,2000-11-21,083731,CSCE,1,83,42461,4337,10074,3656,24497,22326,32490,36056,9971,6405,41059,4274,11015,2714,24242,21075,31230,34804,9829,6255,1402,1004,0,1,255,1251,1260,1252,142,150,-1032.0,608.0,687.0,83.0,-812.0,-1470.0,-121.0,-700.0,-911.0,-332.0,100,10.2,23.7,8.6,57.7,52.6,76.5,84.9,23.5,15.1,100,10.4,26.8,6.6,59.0,51.3,76.1,84.8,23.9,15.2,100,71.6,0.0,0.1,18.2,89.2,89.9,89.3,10.1,10.7,202,44,55,18,88,56,141,123,202,43,56,18,88,53,141,120,39,5,0,1,17,17,22,18,20.4,29.6,32.4,42.0,13.3,21.7,19.9,30.3,19.6,30.3,31.4,43.1,15.3,22.2,22.1,31.8,72.3,67.6,80.9,82.0,72.3,67.6,80.8,82.0,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1114,2000-11-14,083731,CSCE,1,83,43493,3729,9387,3573,25309,23796,32611,36756,10882,6737,42734,3723,9903,3055,25172,23190,31950,36148,10784,6586,759,522,0,2,137,606,661,608,98,151,-866.0,-837.0,-34.0,-783.0,1451.0,432.0,-169.0,-385.0,-697.0,-481.0,100,8.6,21.6,8.2,58.2,54.7,75.0,84.5,25.0,15.5,100,8.7,23.2,7.1,58.9,54.3,74.8,84.6,25.2,15.4,100,68.8,0.0,0.3,18.1,79.8,87.1,80.1,12.9,19.9,200,42,52,19,96,61,150,123,200,42,54,19,96,59,150,121,39,6,0,2,17,16,23,18,16.7,26.2,27.8,40.5,11.9,20.5,19.0,30.2,16.9,26.4,28.1,40.9,12.2,20.6,19.5,30.5,66.0,45.6,76.7,67.7,65.7,45.6,76.4,67.7,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1107,2000-11-07,083731,CSCE,1,83,44359,4566,9421,4356,23858,23364,32780,37141,11579,7218,43632,4544,9960,3813,23785,22770,32142,36543,11490,7089,727,561,0,4,73,594,638,598,89,129,-55.0,-162.0,721.0,-166.0,-4101.0,-4917.0,-4429.0,-4362.0,4374.0,4307.0,100,10.3,21.2,9.8,53.8,52.7,73.9,83.7,26.1,16.3,100,10.4,22.8,8.7,54.5,52.2,73.7,83.8,26.3,16.2,100,77.2,0.0,0.6,10.0,81.7,87.8,82.3,12.2,17.7,201,49,47,29,94,63,156,128,201,48,50,29,94,63,156,128,35,6,0,2,13,16,19,18,15.8,22.3,26.2,35.8,11.9,17.7,18.9,27.5,15.9,22.4,26.5,36.1,12.2,17.8,19.4,27.8,75.1,46.2,83.2,68.0,74.6,46.2,82.7,68.0,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1031,2000-10-31,083731,CSCE,1,83,44414,4728,8700,4522,27959,28281,37209,41503,7205,2911,43716,4710,9206,4013,27866,27733,36589,40952,7127,2764,698,524,0,3,93,548,620,551,78,147,1514.0,-1247.0,2451.0,621.0,2592.0,-1806.0,1966.0,1266.0,-452.0,248.0,100,10.6,19.6,10.2,63.0,63.7,83.8,93.4,16.2,6.6,100,10.8,21.1,9.2,63.7,63.4,83.7,93.7,16.3,6.3,100,75.1,0.0,0.4,13.3,78.5,88.8,78.9,11.2,21.1,209,51,46,28,100,66,163,129,209,49,49,28,99,66,162,129,35,7,0,2,14,15,21,17,22.0,30.8,33.7,43.8,11.5,17.6,19.0,27.5,22.1,31.0,34.0,44.3,11.8,17.7,19.5,27.8,71.6,43.6,81.1,65.3,71.2,41.1,79.7,62.9,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1024,2000-10-24,083731,CSCE,1,83,42900,5975,6249,3901,25367,30087,35243,40237,7657,2663,42287,5962,6716,3433,25312,29638,34707,39787,7580,2500,613,480,0,1,55,449,536,450,77,163,-847.0,-1145.0,561.0,-34.0,1549.0,-1565.0,370.0,-1038.0,-1217.0,191.0,100,13.9,14.6,9.1,59.1,70.1,82.2,93.8,17.8,6.2,100,14.1,15.9,8.1,59.9,70.1,82.1,94.1,17.9,5.9,100,78.3,0.0,0.2,9.0,73.2,87.4,73.4,12.6,26.6,202,55,32,27,97,70,161,122,202,54,35,27,97,70,161,122,31,5,0,1,9,17,14,18,19.7,31.4,30.0,43.5,10.3,18.6,16.9,28.7,20.0,31.9,30.4,44.1,10.6,18.9,17.3,29.1,78.1,39.0,85.2,60.5,78.0,39.0,85.0,60.5,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1017,2000-10-17,083731,CSCE,1,83,43747,7120,5688,3935,23818,31652,34873,41275,8874,2472,43134,7084,6137,3485,23763,31184,34332,40806,8802,2328,613,485,0,1,55,468,541,469,72,144,1343.0,2315.0,-2197.0,940.0,-2828.0,3776.0,427.0,2519.0,916.0,-1176.0,100,16.3,13.0,9.0,54.4,72.4,79.7,94.3,20.3,5.7,100,16.4,14.2,8.1,55.1,72.3,79.6,94.6,20.4,5.4,100,79.1,0.0,0.2,9.0,76.3,88.3,76.5,11.7,23.5,204,54,30,32,95,74,164,126,204,53,33,32,95,74,164,126,29,4,0,1,9,16,13,17,18.0,32.5,27.5,43.8,10.2,20.0,17.7,30.2,18.2,32.9,27.9,44.4,10.4,20.3,18.1,30.7,80.6,46.7,86.3,66.4,80.4,46.7,86.1,66.4,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1010,2000-10-10,083731,CSCE,1,83,42404,4805,7885,2995,26646,27876,34446,38756,7958,3648,41835,4788,8310,2570,26592,27441,33950,38321,7885,3514,569,442,0,0,54,435,496,435,73,134,668.0,526.0,-159.0,62.0,-156.0,517.0,432.0,420.0,236.0,248.0,100,11.3,18.6,7.1,62.8,65.7,81.2,91.4,18.8,8.6,100,11.4,19.9,6.1,63.6,65.6,81.2,91.6,18.8,8.4,100,77.7,0.0,0.0,9.5,76.4,87.2,76.4,12.8,23.6,201,52,34,27,95,69,156,123,201,51,37,27,95,69,156,123,30,4,0,0,9,17,13,17,20.5,32.0,30.5,45.0,11.5,20.3,18.5,30.5,20.7,32.4,30.9,45.6,11.7,20.6,18.9,31.0,79.1,45.7,85.1,64.3,79.1,45.7,85.1,64.3,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",1003,2000-10-03,083731,CSCE,1,83,41736,4279,8044,2933,26802,27359,34014,38336,7722,3400,41241,4265,8403,2574,26734,26987,33573,37964,7668,3277,495,373,0,0,68,372,441,372,54,123,1147.0,-14.0,-132.0,832.0,667.0,1289.0,1485.0,1989.0,-338.0,-842.0,100,10.3,19.3,7.0,64.2,65.6,81.5,91.9,18.5,8.1,100,10.3,20.4,6.2,64.8,65.4,81.4,92.1,18.6,7.9,100,75.4,0.0,0.0,13.7,75.2,89.1,75.2,10.9,24.8,195,45,35,25,98,65,150,120,195,43,39,25,98,65,150,120,29,5,0,0,10,14,15,14,21.3,32.0,31.5,45.1,12.2,20.8,19.8,31.1,21.5,32.3,31.8,45.6,12.4,21.1,20.1,31.5,76.2,49.9,84.8,68.7,76.2,49.9,84.8,68.7,"(CONTRACTS OF 37,500 POUNDS)"
raw_cot_data/legacy_futures_only/deafut_xls_2000/Fut_2000.xls,legacy_futures_only,deafut_xls_2000,"COFFEE C - COFFEE,SUGAR AND COCOA EXCHANG",926,2000-09-26,083731,CSCE,1,83,40589,4293,8176,2101,26135,26070,32529,36347,8060,4242,40179,4313,8479,1776,26071,25744,32160,35999,8019,4180,410,305,22,0,64,326,369,348,41,62,1191.0,104.0,785.0,-43.0,1236.0,-12.0,1297.0,730.0,-106.0,461.0,100,10.6,20.1,5.2,64.4,64.2,80.1,89.5,19.9,10.5,100,10.7,21.1,4.4,64.9,64.1,80.0,89.6,20.0,10.4,100,74.4,5.4,0.0,15.6,79.5,90.0,84.9,10.0,15.1,196,45,40,22,94,62,146,118,196,44,42,22,94,62,146,118,30,4,1,0,11,15,15,16,20.1,30.8,29.3,43.3,12.5,21.7,20.2,32.4,20.3,31.1,29.6,43.8,12.7,21.9,20.5,32.8,76.3,52.9,85.1,73.2,76.3,52.9,85.1,72.4,"(CONTRACTS OF 37,500 POUNDS)"
