trading_date,event_count,max_impact_score_0_1,mean_impact_score_0_1,signed_impact_score,bullish_events,bearish_events,neutral_events,Close,future_return_5d,future_return_20d,top_event_summary
2026-01-02,50,0.680638757722917,0.5104257195953126,-3.492517491061211,17,33,0,357.29998779296875,0.0421215192407655,0.0278477821073888,PALESTINE -> JOURNALIST; event code 190; Goldstein -10.0; tone -9.39871986363216; Peru | ISRAEL -> JOURNALIST; event code 190; Goldstein -10.0; tone -9.39871986363216; Peru | JOURNALIST -> ISRAEL; event code 190; Goldstein -10.0; tone -9.39871986363216; Peru
