event_id,event_start,event_end,peak_date,peak_close,peak_drift_score,return_5d,return_20d,cot_report_date_used,cot_release_date_estimate,cot_fill_status,cot_days_since_report,most_abnormal_cot_context
97,2018-01-02,2018-01-02,2018-01-02,130.1999969482422,2.373823525101197,0.08139530978541432,0.02077611786029565,2018-01-02,2018-01-05,original_cot_row,0.0,managed_money_net_pct_oi z=1.7; noncommercial_net z=1.7; commercial_net z=1.7; Open_Interest_All z=0.8; swap_dealer_net z=0.2
69,2012-10-02,2012-10-10,2012-10-09,165.3000030517578,2.363713217980286,-0.09991827636580097,-0.06741888264170481,2012-10-09,2012-10-12,original_cot_row,0.0,commercial_net z=0.7; noncommercial_net z=0.6; managed_money_net_pct_oi z=0.4; Open_Interest_All z=0.3; swap_dealer_net z=0.3
127,2023-05-18,2023-05-26,2023-05-24,188.0,2.359170428543331,-0.009744566995203985,-0.0400817250899983,2023-05-23,2023-05-26,forward_filled_from_previous_cot,1.0,noncommercial_net z=0.7; managed_money_net_pct_oi z=0.6; commercial_net z=0.6; Open_Interest_All z=0.5; swap_dealer_net z=0.4
82,2015-08-13,2015-08-25,2015-08-25,117.0500030517578,2.35063512606658,-0.13488543672108155,-0.026611201232783377,2015-08-25,2015-08-28,original_cot_row,0.0,commercial_net z=1.0; noncommercial_net z=0.9; managed_money_net_pct_oi z=0.9; Open_Interest_All z=0.1; swap_dealer_net z=0.1
103,2018-12-06,2018-12-07,2018-12-07,98.8000030517578,2.346960076287042,-0.08940089353218617,-0.1453286820425369,2018-12-04,2018-12-07,forward_filled_from_previous_cot,3.0,noncommercial_net z=1.6; commercial_net z=1.5; managed_money_net_pct_oi z=1.3; Open_Interest_All z=1.2; swap_dealer_net z=0.7
92,2017-04-24,2017-04-25,2017-04-25,129.89999389648438,2.3412746282836796,-0.09097271207315161,-0.06681036821585395,2017-04-25,2017-04-28,original_cot_row,0.0,Open_Interest_All z=0.6; managed_money_net_pct_oi z=0.5; commercial_net z=0.5; noncommercial_net z=0.4; swap_dealer_net z=0.1
95,2017-08-08,2017-08-21,2017-08-18,128.0500030517578,2.320203580279768,-0.08731289902738548,-0.062248259319175325,2017-08-15,2017-08-18,forward_filled_from_previous_cot,3.0,Open_Interest_All z=0.4; commercial_net z=0.4; managed_money_net_pct_oi z=0.4; noncommercial_net z=0.3; swap_dealer_net z=0.2
23,2005-03-24,2005-03-24,2005-03-24,120.9000015258789,2.319568233515633,-0.10510735704006158,0.014261783734565547,2005-03-22,2005-03-25,forward_filled_from_previous_cot,2.0,commercial_net z=1.0; noncommercial_net z=0.9; Open_Interest_All z=0.5
50,2009-07-23,2009-07-23,2009-07-23,124.5500030517578,2.3094467472569864,0.09735685508156644,0.07232028769287036,2009-07-21,2009-07-24,forward_filled_from_previous_cot,2.0,Open_Interest_All z=0.8; swap_dealer_net z=0.5; commercial_net z=0.3; managed_money_net_pct_oi z=0.2; noncommercial_net z=0.2
55,2010-07-29,2010-07-30,2010-07-30,176.3000030517578,2.3090433973986046,0.062048211155167454,0.060770194277807166,2010-07-27,2010-07-30,forward_filled_from_previous_cot,3.0,noncommercial_net z=1.1; commercial_net z=1.1; managed_money_net_pct_oi z=0.9; swap_dealer_net z=0.7; Open_Interest_All z=0.1
146,2026-02-03,2026-02-04,2026-02-03,317.1000061035156,2.3080262091256665,-0.1365554632988002,-0.11757339441321535,2026-02-03,2026-02-06,original_cot_row,0.0,swap_dealer_net z=1.4; managed_money_net_pct_oi z=0.6; Open_Interest_All z=0.3; noncommercial_net z=0.2; commercial_net z=0.1
66,2012-02-13,2012-02-13,2012-02-13,212.3000030517578,2.295331619264951,-0.029707495015264707,-0.05749166236733494,2012-02-07,2012-02-10,forward_filled_from_previous_cot,6.0,Open_Interest_All z=0.4; commercial_net z=0.2; swap_dealer_net z=0.2; noncommercial_net z=0.1; managed_money_net_pct_oi z=0.0
81,2015-05-26,2015-05-26,2015-05-26,124.0500030517578,2.267827541306038,-0.1242498524750264,-0.0885378582760149,2015-05-26,2015-05-29,original_cot_row,0.0,commercial_net z=1.0; managed_money_net_pct_oi z=1.0; noncommercial_net z=0.9; swap_dealer_net z=0.6; Open_Interest_All z=0.5
15,2003-04-22,2003-04-22,2003-04-22,64.80000305175781,2.2626049599674247,0.11917100766905664,0.08270684551106688,2003-04-22,2003-04-25,original_cot_row,0.0,Open_Interest_All z=1.2; noncommercial_net z=0.5; commercial_net z=0.4
119,2022-05-09,2022-05-10,2022-05-10,204.0,2.2472179082586097,-0.0650778970982776,-0.13778531387379878,2022-05-10,2022-05-13,original_cot_row,0.0,swap_dealer_net z=1.4; Open_Interest_All z=0.7; noncommercial_net z=0.7; commercial_net z=0.6; managed_money_net_pct_oi z=0.2
22,2005-03-10,2005-03-10,2005-03-10,135.75,2.2435165098733387,0.12282876994788472,0.20720323418489883,2005-03-08,2005-03-11,forward_filled_from_previous_cot,2.0,commercial_net z=1.1; noncommercial_net z=1.0; Open_Interest_All z=0.7
131,2023-11-06,2023-11-09,2023-11-09,178.8000030517578,2.2426132867312645,0.08134258513315062,0.19758874344947763,2023-11-07,2023-11-10,forward_filled_from_previous_cot,2.0,Open_Interest_All z=0.6; noncommercial_net z=0.5; commercial_net z=0.4; managed_money_net_pct_oi z=0.2; swap_dealer_net z=0.2
100,2018-07-02,2018-07-05,2018-07-05,106.3000030517578,2.2402888984004385,-0.06999124922487887,-0.1010570566447544,2018-07-03,2018-07-06,forward_filled_from_previous_cot,2.0,noncommercial_net z=2.3; commercial_net z=2.2; managed_money_net_pct_oi z=2.1; Open_Interest_All z=1.8; swap_dealer_net z=1.2
71,2013-01-17,2013-01-17,2013-01-17,155.5,2.2342271860392366,0.0390912552095537,0.16479400749063666,2013-01-15,2013-01-18,forward_filled_from_previous_cot,2.0,swap_dealer_net z=1.1; managed_money_net_pct_oi z=0.8; commercial_net z=0.7; noncommercial_net z=0.6; Open_Interest_All z=0.2
136,2024-10-07,2024-10-07,2024-10-07,244.6499938964844,2.231412484567883,-0.0947271271175415,-0.019242345602248023,2024-10-01,2024-10-04,forward_filled_from_previous_cot,6.0,swap_dealer_net z=2.6; commercial_net z=2.0; noncommercial_net z=1.9; managed_money_net_pct_oi z=1.5; Open_Interest_All z=0.7
141,2025-05-28,2025-06-03,2025-05-30,342.45001220703125,2.2291879913926658,-0.05072761688972627,-0.1345716410343185,2025-05-27,2025-05-30,forward_filled_from_previous_cot,3.0,swap_dealer_net z=2.5; managed_money_net_pct_oi z=1.2; noncommercial_net z=1.0; commercial_net z=0.9; Open_Interest_All z=0.1
77,2014-04-24,2014-05-02,2014-04-24,212.4499969482422,2.227266779629735,0.14251143014202938,0.20710225538773974,2014-04-22,2014-04-25,forward_filled_from_previous_cot,2.0,managed_money_net_pct_oi z=1.4; commercial_net z=1.1; noncommercial_net z=1.0; Open_Interest_All z=0.1; swap_dealer_net z=0.1
11,2002-05-21,2002-05-21,2002-05-21,52.70000076293945,2.22027926902996,0.10947370027240955,-0.03125001314808307,2002-05-21,2002-05-24,original_cot_row,0.0,Open_Interest_All z=1.3; noncommercial_net z=0.6; commercial_net z=0.4
99,2018-05-22,2018-05-22,2018-05-22,120.8499984741211,2.219740024154985,0.07041626962617786,0.019831210752076833,2018-05-22,2018-05-25,original_cot_row,0.0,noncommercial_net z=1.5; Open_Interest_All z=1.5; managed_money_net_pct_oi z=1.4; commercial_net z=1.4; swap_dealer_net z=1.4
61,2011-04-04,2011-04-06,2011-04-06,265.1499938964844,2.21447063325533,0.0013217753763239415,-0.09935462162504238,2011-04-05,2011-04-08,forward_filled_from_previous_cot,1.0,managed_money_net_pct_oi z=0.9; Open_Interest_All z=0.5; noncommercial_net z=0.5; commercial_net z=0.4; swap_dealer_net z=0.0
33,2006-03-28,2006-03-29,2006-03-28,105.5500030517578,2.212038013843642,0.0009483746458966991,-0.055903397400683064,2006-03-28,2006-03-31,original_cot_row,0.0,Open_Interest_All z=0.8; commercial_net z=0.3; noncommercial_net z=0.2
34,2006-06-19,2006-07-06,2006-06-23,95.3000030517578,2.2119336305692596,0.000524966422654094,-0.03395842293263729,2006-06-20,2006-06-23,forward_filled_from_previous_cot,3.0,managed_money_net_pct_oi z=1.6; commercial_net z=0.8; noncommercial_net z=0.7; Open_Interest_All z=0.6; swap_dealer_net z=0.4
96,2017-09-13,2017-09-15,2017-09-15,140.0,2.209208993766821,0.08191658889872344,0.08991828202543117,2017-09-12,2017-09-15,forward_filled_from_previous_cot,3.0,managed_money_net_pct_oi z=1.3; commercial_net z=1.2; noncommercial_net z=1.2; Open_Interest_All z=0.6; swap_dealer_net z=0.3
87,2016-08-17,2016-08-19,2016-08-19,138.8000030517578,2.2049652107759767,0.014249154996508917,-0.021846307104058105,2016-08-16,2016-08-19,forward_filled_from_previous_cot,3.0,commercial_net z=0.8; noncommercial_net z=0.7; managed_money_net_pct_oi z=0.6; swap_dealer_net z=0.3; Open_Interest_All z=0.2
57,2010-11-04,2010-11-04,2010-11-04,205.8000030517578,2.1950094040416923,0.0467955069309518,0.18650911889706712,2010-11-02,2010-11-05,forward_filled_from_previous_cot,2.0,managed_money_net_pct_oi z=1.1; noncommercial_net z=1.0; commercial_net z=1.0; swap_dealer_net z=0.6; Open_Interest_All z=0.2
124,2022-12-15,2022-12-15,2022-12-15,171.5,2.178858825853963,0.09305294245676055,0.10324865465968291,2022-12-13,2022-12-16,forward_filled_from_previous_cot,2.0,managed_money_net_pct_oi z=1.1; commercial_net z=0.9; noncommercial_net z=0.8; Open_Interest_All z=0.5; swap_dealer_net z=0.4
28,2005-08-18,2005-08-18,2005-08-18,95.3000030517578,2.178770576924808,-0.10725992457369748,-0.03640038845883242,2005-08-16,2005-08-19,forward_filled_from_previous_cot,2.0,Open_Interest_All z=1.0; commercial_net z=0.3; noncommercial_net z=0.2
37,2007-05-15,2007-05-21,2007-05-21,112.0,2.1751400495960698,0.07485607754510948,0.05312648431540645,2007-05-15,2007-05-18,forward_filled_from_previous_cot,6.0,managed_money_net_pct_oi z=1.3; swap_dealer_net z=0.8; commercial_net z=0.7; noncommercial_net z=0.7; Open_Interest_All z=0.0
27,2005-07-19,2005-07-19,2005-07-19,94.1500015258789,2.1738414689008034,-0.08011721612595368,-0.1362385181112027,2005-07-19,2005-07-22,original_cot_row,0.0,Open_Interest_All z=0.9; commercial_net z=0.1; noncommercial_net z=0.1
78,2014-10-02,2014-10-06,2014-10-06,220.8000030517578,2.1732457606266506,0.15450981987847223,0.14493127334017064,2014-09-30,2014-10-03,forward_filled_from_previous_cot,6.0,managed_money_net_pct_oi z=1.2; noncommercial_net z=1.1; commercial_net z=1.0; swap_dealer_net z=0.1; Open_Interest_All z=0.1
135,2024-07-09,2024-07-09,2024-07-09,252.0,2.1708465300121706,0.11160125007647914,0.12099642606312444,2024-07-09,2024-07-12,original_cot_row,0.0,swap_dealer_net z=2.4; commercial_net z=2.2; noncommercial_net z=2.2; managed_money_net_pct_oi z=1.6; Open_Interest_All z=0.9
125,2023-01-11,2023-01-11,2023-01-11,143.89999389648438,2.1679161955292314,-0.10787358230669186,-0.1349564856226163,2023-01-10,2023-01-13,forward_filled_from_previous_cot,1.0,managed_money_net_pct_oi z=1.4; commercial_net z=1.0; noncommercial_net z=1.0; Open_Interest_All z=0.7; swap_dealer_net z=0.3
48,2009-04-09,2009-04-09,2009-04-09,119.3000030517578,2.1602020574193346,0.021404109029793172,0.10004616329029292,2009-04-07,2009-04-10,forward_filled_from_previous_cot,2.0,Open_Interest_All z=0.3; swap_dealer_net z=0.1; commercial_net z=0.1; noncommercial_net z=0.0; managed_money_net_pct_oi z=0.0
79,2015-03-03,2015-03-03,2015-03-03,126.25,2.156199878331989,-0.13140698521823901,-0.2228377816453624,2015-03-03,2015-03-06,original_cot_row,0.0,swap_dealer_net z=0.9; managed_money_net_pct_oi z=0.4; commercial_net z=0.4; Open_Interest_All z=0.3; noncommercial_net z=0.3
128,2023-07-11,2023-07-13,2023-07-12,158.75,2.1297500732986645,-0.014281297784382141,-0.14443547621113295,2023-07-11,2023-07-14,forward_filled_from_previous_cot,1.0,managed_money_net_pct_oi z=0.7; commercial_net z=0.6; noncommercial_net z=0.5; Open_Interest_All z=0.4; swap_dealer_net z=0.0
72,2013-10-21,2013-10-31,2013-10-25,109.0999984741211,2.122886371316764,-0.04840822483988416,-0.04045733155309661,2013-10-22,2013-10-25,forward_filled_from_previous_cot,3.0,managed_money_net_pct_oi z=1.3; swap_dealer_net z=1.2; commercial_net z=1.2; noncommercial_net z=1.1; Open_Interest_All z=0.0
84,2015-11-13,2015-11-18,2015-11-18,112.75,2.11408417956716,-0.03467468275632757,-0.06818181818181823,2015-11-17,2015-11-20,forward_filled_from_previous_cot,1.0,commercial_net z=1.4; noncommercial_net z=1.3; managed_money_net_pct_oi z=1.3; Open_Interest_All z=0.4; swap_dealer_net z=0.0
29,2005-09-12,2005-09-12,2005-09-12,89.05000305175781,2.113758205577634,-0.10949996948242191,-0.15109626542961385,2005-09-06,2005-09-09,forward_filled_from_previous_cot,6.0,Open_Interest_All z=1.1; commercial_net z=0.4; noncommercial_net z=0.4
59,2010-12-29,2010-12-29,2010-12-29,239.6499938964844,2.096396792719531,0.024802170800035883,0.1925852079421031,2010-12-28,2010-12-31,forward_filled_from_previous_cot,1.0,managed_money_net_pct_oi z=1.0; commercial_net z=0.9; noncommercial_net z=0.9; swap_dealer_net z=0.7; Open_Interest_All z=0.3
130,2023-10-19,2023-10-19,2023-10-19,163.9499969482422,2.0853067027725736,0.09812453849318192,0.058766486832705134,2023-10-17,2023-10-20,forward_filled_from_previous_cot,2.0,managed_money_net_pct_oi z=0.9; Open_Interest_All z=0.8; commercial_net z=0.5; noncommercial_net z=0.4; swap_dealer_net z=0.2
115,2021-07-06,2021-07-06,2021-07-06,147.89999389648438,2.0833825577957157,-0.08844379724817031,-0.07649079279964255,2021-07-06,2021-07-09,original_cot_row,0.0,Open_Interest_All z=1.7; commercial_net z=1.5; noncommercial_net z=1.5; swap_dealer_net z=0.5; managed_money_net_pct_oi z=0.4
107,2019-09-12,2019-09-12,2019-09-12,100.3499984741211,2.079426539651472,0.08839481340171851,0.06246693188473085,2019-09-10,2019-09-13,forward_filled_from_previous_cot,2.0,managed_money_net_pct_oi z=1.6; noncommercial_net z=1.6; Open_Interest_All z=1.6; commercial_net z=1.4; swap_dealer_net z=0.7
26,2005-07-01,2005-07-01,2005-07-01,102.0999984741211,2.0688648727471715,-0.03176859716520786,-0.18677820794611588,2005-06-28,2005-07-01,forward_filled_from_previous_cot,3.0,Open_Interest_All z=1.0; commercial_net z=0.1; noncommercial_net z=0.0
113,2020-09-01,2020-09-04,2020-09-04,134.8000030517578,2.064984907312394,0.06058225546874829,0.16760508111741634,2020-09-01,2020-09-04,forward_filled_from_previous_cot,3.0,commercial_net z=1.8; noncommercial_net z=1.7; Open_Interest_All z=1.5; managed_money_net_pct_oi z=0.7; swap_dealer_net z=0.2
31,2005-11-15,2005-11-15,2005-11-15,96.5,2.064823476189246,-0.10523874487438734,-0.07787865654128534,2005-11-15,2005-11-18,original_cot_row,0.0,Open_Interest_All z=1.1; commercial_net z=0.3; noncommercial_net z=0.2
91,2017-03-29,2017-04-06,2017-04-06,137.75,2.0634108989942614,-0.011127085554922034,-0.007207207207207245,2017-04-04,2017-04-07,forward_filled_from_previous_cot,2.0,Open_Interest_All z=0.5; managed_money_net_pct_oi z=0.3; swap_dealer_net z=0.2; noncommercial_net z=0.1; commercial_net z=0.0
35,2006-08-03,2006-08-03,2006-08-03,105.8499984741211,2.055561852200244,0.09349168530009622,0.044916044277299116,2006-08-01,2006-08-04,forward_filled_from_previous_cot,2.0,managed_money_net_pct_oi z=1.3; noncommercial_net z=0.7; commercial_net z=0.7; Open_Interest_All z=0.6; swap_dealer_net z=0.4
121,2022-07-14,2022-07-14,2022-07-14,199.1999969482422,2.044152202136078,-0.103510352456744,-0.1222736301967372,2022-07-12,2022-07-15,forward_filled_from_previous_cot,2.0,swap_dealer_net z=1.3; noncommercial_net z=0.8; commercial_net z=0.7; Open_Interest_All z=0.5; managed_money_net_pct_oi z=0.5
46,2009-01-06,2009-01-06,2009-01-06,116.0999984741211,2.043842134889643,0.08860756505426881,0.1427165375764583,2009-01-06,2009-01-09,original_cot_row,0.0,commercial_net z=0.8; managed_money_net_pct_oi z=0.7; noncommercial_net z=0.7; Open_Interest_All z=0.5; swap_dealer_net z=0.2
24,2005-04-14,2005-04-14,2005-04-14,111.0500030517578,2.0346081260084623,-0.08938084599633533,-0.17496286763647273,2005-04-12,2005-04-15,forward_filled_from_previous_cot,2.0,Open_Interest_All z=0.8; commercial_net z=0.6; noncommercial_net z=0.6
4,2000-12-14,2000-12-14,2000-12-14,61.54999923706055,2.030553929439037,-0.0723436224182088,-0.13795521118088816,2000-12-12,2000-12-15,forward_filled_from_previous_cot,2.0,Open_Interest_All z=1.7; commercial_net z=0.7; noncommercial_net z=0.7
88,2016-10-24,2016-10-24,2016-10-24,157.89999389648438,2.0300749465511543,0.005092219999289105,0.042932630528665694,2016-10-18,2016-10-21,forward_filled_from_previous_cot,6.0,commercial_net z=1.4; noncommercial_net z=1.3; managed_money_net_pct_oi z=1.1; Open_Interest_All z=0.5; swap_dealer_net z=0.4
120,2022-06-01,2022-06-01,2022-06-01,239.4499969482422,2.026609331234649,0.12075826720715077,0.09738771905226273,2022-05-31,2022-06-03,forward_filled_from_previous_cot,1.0,swap_dealer_net z=1.3; noncommercial_net z=1.1; commercial_net z=1.0; Open_Interest_All z=0.8; managed_money_net_pct_oi z=0.6
30,2005-10-17,2005-10-17,2005-10-17,104.0999984741211,2.0254273968752927,0.052578330313589605,0.23268208686759362,2005-10-11,2005-10-14,forward_filled_from_previous_cot,6.0,Open_Interest_All z=1.1; commercial_net z=0.5; noncommercial_net z=0.4
52,2009-09-17,2009-09-17,2009-09-17,135.0500030517578,2.0241908123674195,0.09440843907474128,0.0773833641461057,2009-09-15,2009-09-18,forward_filled_from_previous_cot,2.0,Open_Interest_All z=0.9; swap_dealer_net z=0.5; commercial_net z=0.1; managed_money_net_pct_oi z=0.0; noncommercial_net z=0.0
134,2024-05-28,2024-05-28,2024-05-28,230.9499969482422,2.01915762362521,0.10344000755284521,-0.01113254579123013,2024-05-28,2024-05-31,original_cot_row,0.0,swap_dealer_net z=2.1; commercial_net z=1.8; noncommercial_net z=1.8; managed_money_net_pct_oi z=1.2; Open_Interest_All z=1.0
108,2019-10-10,2019-10-10,2019-10-10,93.5,2.015584393537332,-0.08378248697769664,-0.06826107203068488,2019-10-08,2019-10-11,forward_filled_from_previous_cot,2.0,managed_money_net_pct_oi z=1.7; noncommercial_net z=1.6; Open_Interest_All z=1.6; commercial_net z=1.5; swap_dealer_net z=0.9
53,2010-02-16,2010-02-16,2010-02-16,133.4499969482422,2.009319475365801,0.02143132937286074,-0.05186503056311054,2010-02-16,2010-02-19,original_cot_row,0.0,swap_dealer_net z=0.7; Open_Interest_All z=0.5; noncommercial_net z=0.1; commercial_net z=0.0; managed_money_net_pct_oi z=0.0
47,2009-03-23,2009-03-23,2009-03-23,117.5,2.0074389449788903,0.07946717176973994,0.059990993391230374,2009-03-17,2009-03-20,forward_filled_from_previous_cot,6.0,managed_money_net_pct_oi z=0.5; commercial_net z=0.5; noncommercial_net z=0.4; Open_Interest_All z=0.4; swap_dealer_net z=0.1
