Date,Close,target_close_5d,target_return_5d,target_direction_5d,arima_111_predicted_return_5d,arima_111_predicted_close_5d,arima_111_close_error,zero_return_predicted_return_5d,zero_return_predicted_close_5d,zero_return_close_error,simple_exp_smoothing_predicted_return_5d,simple_exp_smoothing_predicted_close_5d,simple_exp_smoothing_close_error,ar_ridge_predicted_return_5d,ar_ridge_predicted_close_5d,ar_ridge_close_error
2022-10-10,217.4499969482422,195.5500030517578,-0.1007127808868033,0.0,0.0006792026827754,217.59768956953897,22.04768651778116,0.0,217.4499969482422,21.899993896484375,4.824550457923075e-05,217.46048793306568,21.910484881307866,0.0076478910278381,219.1130308289061,23.563027777148278
2022-10-11,217.8500061035156,195.1000061035156,-0.1044296505054487,0.0,0.0006039343664042,217.98157320892287,22.88156710540727,0.0,217.8500061035156,22.75,-2.913738478974847e-05,217.8436585240613,22.743652420545715,0.0065562832531388,219.2782924502283,24.178286346712696
2022-10-12,209.75,192.3000030517578,-0.0831942643539556,0.0,0.0012279973977717,210.00757245418265,17.707569402424838,0.0,209.75,17.449996948242188,0.000616634129325,209.87933900862592,17.579335956868107,0.0030484718620793,210.38941697307115,18.089413921313337
2022-10-13,202.1499938964844,191.0500030517578,-0.054909676872959,0.0,0.0012171547952256,202.3960417309104,11.3460386791526,0.0,202.1499938964844,11.099990844726591,0.0006111198357493,202.2735317675512,11.223528715793378,0.0034285730546403,202.8430799185536,11.793076866795786
2022-10-14,196.6999969482422,190.8999938964844,-0.0294865436794284,0.0,0.0010664812230613,196.90977380156372,6.009779905079313,0.0,196.6999969482422,5.800003051757784,0.0004550319338593,196.78950172824364,5.889507831759232,0.0053640753501524,197.7551105532473,6.8551166567629025
2022-10-17,195.5500030517578,190.3999938964844,-0.0263360218609166,0.0,0.0007278631027948,195.69233668373064,5.292342787246241,0.0,195.5500030517578,5.150009155273409,0.0001028811968346,195.5701214701128,5.170127573628406,0.0096520962385645,197.43747050066497,7.0374766041805685
2022-10-18,195.1000061035156,185.8000030517578,-0.0476678767853211,0.0,0.0006693945109002,195.23060497667788,9.430601924920069,0.0,195.1000061035156,9.300003051757784,3.918602012292893e-05,195.10765129628075,9.307648244522937,0.0122877875852874,197.49735353640384,11.697350484646023
2022-10-19,192.3000030517578,179.75,-0.0652626253384923,0.0,0.000859985964786,192.46537835541068,12.715378355410678,0.0,192.3000030517578,12.550003051757812,0.0002360269237905,192.34539102992304,12.595391029923036,0.0103011340958054,194.28091116981776,14.530911169817756
2022-10-20,191.0500030517578,178.85000610351562,-0.0638576118993154,0.0,0.0007366722596973,191.19074428922113,12.340738185705504,0.0,191.0500030517578,12.199996948242188,0.0001100288847076,191.07102407051696,12.22101796700133,0.0115437712867574,193.2554405913216,14.405434487805962
2022-10-21,190.8999938964844,169.8000030517578,-0.1105290283883826,0.0,0.000645594087554,191.02323780385808,21.223234752100268,0.0,190.8999938964844,21.09999084472659,1.458054361747965e-05,190.902777322172,21.102774270414187,0.010443030120273,192.89356828270536,23.093565230947547
2022-10-24,190.3999938964844,177.6999969482422,-0.0667016667823365,0.0,0.0006737944394734,190.52828435364765,12.828287405405462,0.0,190.3999938964844,12.699996948242216,4.293868720716414e-05,190.40816942226655,12.708172474024366,0.0093636900834066,192.1828404312136,14.482843482971418
2022-10-25,185.8000030517578,174.60000610351562,-0.0602798534137926,0.0,0.0010172556640475,185.98900915724224,11.389003053726611,0.0,185.8000030517578,11.199996948242188,0.0003989665286108,185.8741310339913,11.274124930475665,0.008005646720901,187.28745223693252,12.687446133416898
2022-10-26,179.75,182.1499938964844,0.0133518436522079,1.0,0.0011557894729795,179.95775315776805,-2.1922407387163503,0.0,179.75,-2.3999938964844034,0.0005456283069374,179.848076688172,-2.3019172083124033,0.0090294186778663,181.37303800734648,-0.7769558891379234
2022-10-27,178.85000610351562,172.1999969482422,-0.0371820460068897,0.0,0.0007152571785022,178.97792985425633,6.7779329060141436,0.0,178.85000610351562,6.6500091552734375,9.061105614321892e-05,178.86621189145987,6.666214943217682,0.0093495074558132,180.52216556905267,8.322168620810487
2022-10-28,169.8000030517578,175.75,0.0350412063681089,1.0,0.0014495927924434,170.0461439123385,-5.7038560876615065,0.0,169.8000030517578,-5.9499969482421875,0.0008472778936874,169.94387084069163,-5.8061291593083695,0.012053044532481,171.84661005015607,-3.903389949843927
2022-10-31,177.6999969482422,170.5500030517578,-0.0402363197483166,0.0,-7.598967040336162e-05,177.6864935840434,7.136490532285592,0.0,177.6999969482422,7.149993896484375,-0.0007263614433737,177.57092252197134,7.020919470213528,0.002986392504402,178.23067888716068,7.680675835402866
2022-11-01,174.60000610351562,166.4499969482422,-0.0466781722243555,0.0,0.0009038701841666,174.7578218431879,8.307824894945725,0.0,174.60000610351562,8.150009155273438,0.0002747483441978,174.6479771660895,8.197980217847316,0.0080998503961453,176.01424003212017,9.564243083877983
2022-11-02,182.1499938964844,165.14999389648438,-0.0933296764734513,0.0,-3.067413643876082e-05,182.1444066027193,16.994412706234925,0.0,182.1499938964844,17.00000000000003,-0.0006845405365588,182.02530484192832,16.875310945443943,0.0084715807011347,183.69309226948965,18.54309837300528
2022-11-03,172.1999969482422,171.0,-0.0069686235163108,0.0,0.0015108710674657,172.46016894144898,1.460168941448984,0.0,172.1999969482422,1.1999969482421875,0.0009038625596188,172.3556420782502,1.355642078250213,0.0098977708463835,173.90439305778386,2.9043930577838637
2022-11-04,175.75,170.10000610351562,-0.0321479026826991,0.0,0.0003183024502502,175.80594165563147,5.705935552115847,0.0,175.75,5.649993896484375,-0.0003174823481936,175.69420247730497,5.5941963737893445,0.0066345728232636,176.91602617368855,6.816020070172925
2022-11-07,170.5500030517578,166.1999969482422,-0.0255057521294532,0.0,0.0011023233965781,170.73800431040823,4.5380073621660415,0.0,170.5500030517578,4.350006103515625,0.0004839500099031,170.6325407274237,4.432543779181515,0.010491553681904,172.33933756422425,6.139340615982064
2022-11-08,166.4499969482422,156.75,-0.0582757412200999,0.0,0.0010185082213305,166.61952763857445,9.869527638574453,0.0,166.4499969482422,9.699996948242188,0.000404149895829,166.51726769716956,9.767267697169558,0.0109993132036894,168.28083259742905,11.530832597429054
2022-11-09,165.14999389648438,155.4499969482422,-0.0587344674945742,0.0,0.0007585885584335,165.27527479227962,9.82527784403743,0.0,165.14999389648438,9.699996948242188,0.0001342495050543,165.17216520142472,9.72216825318253,0.0130776619657497,167.30976969030823,11.859772742066042
2022-11-10,171.0,152.6999969482422,-0.107017561706186,0.0,8.642838311731715e-05,171.01477925351304,18.314782305270853,0.0,171.0,18.300003051757812,-0.0005644098703007,170.90348591217855,18.203488963936366,0.0114501276506394,172.95797182825936,20.257974880017173
2022-11-11,170.10000610351562,151.3000030517578,-0.1105232356095091,0.0,0.0007113667112196,170.22100958543595,18.92100653367814,0.0,170.10000610351562,18.800003051757812,7.67293998990973e-05,170.1130577749068,18.81305472314898,0.0130890526666283,172.32645404199835,21.026450990240534
2022-11-14,166.1999969482422,157.5,-0.0523465529963368,0.0,0.0009976978969819,166.36581433567585,8.86581433567585,0.0,166.1999969482422,8.699996948242188,0.0003789683552072,166.26298148772108,8.762981487721078,0.0143300514335592,168.58165145276791,11.081651452767915
2022-11-15,156.75,161.8000030517578,0.0322169253700657,1.0,0.0015557309990263,156.99386083409738,-4.806142217660437,0.0,156.75,-5.0500030517578125,0.0009597515091757,156.9004410490633,-4.899562002694523,0.0192366033960665,159.76533758233342,-2.0346654694243966
2022-11-16,155.4499969482422,160.10000610351562,0.0299132148379628,1.0,0.0007702335167961,155.5697297460776,-4.5302763574380265,0.0,155.4499969482422,-4.6500091552734375,0.0001512248039403,155.47350484355323,-4.626501259962396,0.0112122682567508,157.19294401453698,-2.9070620889786483
2022-11-17,152.6999969482422,163.5500030517578,0.0710543963350127,1.0,0.0009140839279658,152.839577561253,-10.710425490504804,0.0,152.6999969482422,-10.850006103515625,0.0002931147518695,152.74475556995813,-10.805247481799682,0.016033181173274,155.14826366447176,-8.401739387286057
2022-11-18,151.3000030517578,160.64999389648438,0.0617976910517843,1.0,0.0007793456317013,151.4179180482126,-9.232075848271762,0.0,151.3000030517578,-9.349990844726562,0.0001547465602292,151.32341620679273,-9.326577689691646,0.017331478832867,153.92225585206208,-6.727738044422296
2022-11-21,157.5,166.6999969482422,0.0584126790364583,1.0,2.5194293503579734e-06,157.50039681012265,-9.199600138119536,0.0,157.5,-9.199996948242188,-0.0006511526228227,157.39744346190545,-9.302553486336734,0.0163523387233412,160.07549334892624,-6.624503599315943
2022-11-22,161.8000030517578,167.6999969482422,0.0364647329122549,1.0,0.0002045179547421,161.83309405745922,-5.866902890782967,0.0,161.8000030517578,-5.899993896484375,-0.0004490596583603,161.7273451976647,-5.972651750577484,0.0124112515178997,163.80814358523014,-3.8918533630120464
2022-11-23,160.10000610351562,163.35000610351562,0.0202998118432216,1.0,0.0007953283219563,160.22733817271515,-3.122667930800475,0.0,160.10000610351562,-3.25,0.0001646731374234,160.1263702738222,-3.2236358296934213,0.0127785211103017,162.14584741126885,-1.2041586922467786
2022-11-25,163.5500030517578,160.14999389648438,-0.020788805208383,0.0,0.0002986315137461,163.59884423674234,3.4488503402579624,0.0,163.5500030517578,3.4000091552734375,-0.0003443862281433,163.49367868309398,3.3436847866096002,0.0065820816770884,164.62650253013257,4.476508633648194
2022-11-28,160.64999389648438,160.14999389648438,-0.003112356171779,0.0,0.0009112391297682,160.7963844571199,0.646390560635524,0.0,160.64999389648438,0.5,0.0002857230520447,160.69589530305146,0.5459014065670829,0.0031170209063405,161.15074328606318,1.0007493895788002
2022-11-29,166.6999969482422,161.0500030517578,-0.0338931853624365,0.0,5.36560524454337e-05,166.7089414120211,5.658938360263278,0.0,166.6999969482422,5.649993896484375,-0.0005970655535492,166.60046612228763,5.5504630705298155,0.0020574708030012,167.0429773248236,5.992974273065784
2022-11-30,167.6999969482422,157.6999969482422,-0.0596302932735671,0.0,0.0005341745578994,167.78957801997177,10.089581071729583,0.0,167.6999969482422,10.0,-0.0001070969089508,167.68203679693798,9.982039848695791,0.0039437309090183,168.36136060964927,10.66136366140708
2022-12-01,163.35000610351562,156.89999389648438,-0.03948584001242,0.0,0.0010449189932146,163.52069362743492,6.620699730950548,0.0,163.35000610351562,6.45001220703125,0.0004262525825036,163.41963446546924,6.519640568984869,0.0085825186668568,164.75196058013023,7.8519666836458555
2022-12-02,160.14999389648438,157.75,-0.0149859131311341,0.0,0.0009465526139768,160.30158429183547,2.551584291835468,0.0,160.14999389648438,2.399993896484375,0.0003291142584269,160.2027015429627,2.4527015429627,0.0018823500033252,160.45145223802794,2.70145223802794
2022-12-05,160.14999389648438,166.35000610351562,0.0387137835986353,1.0,0.0006348053433108,160.25165796834108,-6.098348135174547,0.0,160.14999389648438,-6.20001220703125,5.357653281121994e-06,160.15085192462462,-6.199154178891007,0.0124602332892966,162.145500181714,-4.204505921801626
2022-12-06,161.0500030517578,167.14999389648438,0.0378763783243527,1.0,0.0005444115381957,161.13768053164563,-6.012313364838747,0.0,161.0500030517578,-6.0999908447265625,-9.115186028646912e-05,161.0353230443805,-6.11467085210387,0.012365996582462,163.04154683910136,-4.108447057383017
2022-12-07,157.6999969482422,168.3000030517578,0.0672162733585504,1.0,0.0009622716487591,157.8517471843149,-10.448255867442924,0.0,157.6999969482422,-10.600006103515625,0.0003408208506024,157.75374439534207,-10.546258656415745,0.0111659644375276,159.4608695059645,-8.839133545793317
2022-12-08,156.89999389648438,171.5,0.0930529424567605,1.0,0.0007148642792118,157.01215609752953,-14.487843902470473,0.0,156.89999389648438,-14.600006103515625,8.835813126417575e-05,156.9138572867404,-14.58614271325959,0.0149458372679519,159.2449956726039,-12.255004327396108
2022-12-09,157.75,164.14999389648438,0.0405704842883321,1.0,0.0005481675280972,157.83647342755734,-6.313520468927038,0.0,157.75,-6.399993896484375,-8.652547173106051e-05,157.73635060683443,-6.41364328964994,0.0216496376599047,161.16523034084997,-2.9847635556344017
2022-12-12,166.35000610351562,164.0500030517578,-0.0138262877509398,0.0,-0.0002021488589563,166.31637863959443,2.2663755878366203,0.0,166.35000610351562,2.3000030517578125,-0.0008653051185856,166.2060625917575,2.1560595399996885,0.0133677109942215,168.57372490899442,4.523721857236609
2022-12-13,167.14999389648438,167.8000030517578,0.0038887776189568,1.0,0.0005508725321663,167.24207223687372,-0.557930814884088,0.0,167.14999389648438,-0.6500091552734375,-9.22022191058512e-05,167.1345822961236,-0.6654207556342158,0.0123382391006913,169.21233048685832,1.412327435100508
2022-12-14,168.3000030517578,169.35000610351562,0.0062388771997521,1.0,0.0005241040353346,168.38820976250406,-0.9617963410115635,0.0,168.3000030517578,-1.0500030517578125,-0.0001131306508061,168.28096316288187,-1.06904294063375,0.0130016571180191,170.48818198439835,1.1381758808827271
2022-12-15,171.5,168.89999389648438,-0.0151603854432398,0.0,0.000335665060836,171.55756655793337,2.657572661448995,0.0,171.5,2.600006103515625,-0.0003084615970151,171.4470988361119,2.5471049396275305,0.000412100901417,171.57067530459304,2.6706814081086634
2022-12-16,164.14999389648438,172.0,0.0478221528808948,1.0,0.0013189916926346,164.36650637477985,-7.633493625220154,0.0,164.14999389648438,-7.850006103515625,0.0007084069899874,164.26627889956703,-7.733721100432973,-0.0023108837638109,163.77066234075932,-8.229337659240684
2022-12-19,164.0500030517578,166.9499969482422,0.0176774998021147,1.0,0.0006471460236129,164.15616735890646,-2.7938295893357292,0.0,164.0500030517578,-2.899993896484375,2.1451048202873444e-05,164.05352209628094,-2.896474851961244,0.0063755541637818,165.09591273178285,-1.8540842164593414
2022-12-20,167.8000030517578,173.5500030517578,0.0342669838821541,1.0,0.0002773977580295,167.8465503964017,-5.703452655356102,0.0,167.8000030517578,-5.75,-0.0003675732615015,167.7383242573561,-5.8116787944017005,0.0066859327580648,168.92190258896494,-4.628100462792872
2022-12-21,169.35000610351562,170.0500030517578,0.0041334332625551,1.0,0.0004853260360884,169.4321960706894,-0.6178069810684121,0.0,169.35000610351562,-0.6999969482421875,-0.0001556801686705,169.32364166600107,-0.7263613857567464,0.007248034728432,170.5774608290141,0.5274577772562736
2022-12-22,168.89999389648438,167.3000030517578,-0.009473007119865,0.0,0.0006732054002329,169.0136982844748,1.7136952327169865,0.0,168.89999389648438,1.5999908447265625,4.078854847972828e-05,168.90688308207365,1.6068800303158355,0.0097364921067149,170.5444873538817,3.2444843021238796
2022-12-23,172.0,166.3000030517578,-0.0331395171409429,0.0,0.0003469452629138,172.0596745852212,5.759671533463376,0.0,172.0,5.6999969482421875,-0.0002954177071107,171.94918815437697,5.649185102619157,0.0125207940090468,174.1535765695561,7.8535735177982815
2022-12-27,166.9499969482422,161.3000030517578,-0.0338424318644101,0.0,0.0010988584282652,167.13345135948762,5.83344830772981,0.0,166.9499969482422,5.649993896484375,0.0004804998329103,167.03021639388018,5.730213342122369,0.0075322853489503,168.20751196426275,6.907508912504937
2022-12-28,173.5500030517578,160.5500030517578,-0.0749063657240214,0.0,2.6714005285653285e-05,173.55463926745665,13.004636215698838,0.0,173.5500030517578,13.0,-0.0006232464986144,173.4418386200213,12.891835568263474,0.0073849047406058,174.83165329202689,14.281650240269073
2022-12-29,170.0500030517578,158.3000030517578,-0.0690973230763405,0.0,0.0009482504996262,170.2112530521131,11.911250000355295,0.0,170.0500030517578,11.75,0.0003216107101484,170.10469295400003,11.804689902242217,0.0075561930564326,171.33493370406384,13.03493065230603
2022-12-30,167.3000030517578,158.0500030517578,-0.0552898973775769,0.0,0.0008911143576365,167.44908648650988,9.399083434752072,0.0,167.3000030517578,9.25,0.0002707264621884,167.34529558970812,9.295292537950303,0.0060605233121879,168.31392862038211,10.263925568624302
2023-01-03,166.3000030517578,150.89999389648438,-0.0926037815554366,0.0,0.0007286308132096,166.42117435821817,15.521180461733792,0.0,166.3000030517578,15.400009155273438,0.0001020245318232,166.31696973171137,15.416975835226992,0.0003760694057394,166.36254339507994,15.462549498595564
2023-01-04,161.3000030517578,143.89999389648438,-0.1078735823066918,0.0,0.0011131298557776,161.47955090089175,17.579557004407377,0.0,161.3000030517578,17.400009155273438,0.0004988216170602,161.38046298011193,17.480469083627554,0.0023643813900803,161.68137777719332,17.781383880708944
2023-01-05,160.5500030517578,149.39999389648438,-0.0694488255579722,0.0,0.0007092985435851,160.663880935095,11.26388703861062,0.0,160.5500030517578,11.150009155273438,8.40047808395365e-05,160.56349001957796,11.16349612309358,0.0047809877251693,161.31759064562414,11.917596749139761
2023-01-06,158.3000030517578,151.6999969482422,-0.0416930257503386,0.0,0.0008549030226327,158.43533420284953,6.7353372546073444,0.0,158.3000030517578,6.600006103515625,0.0002311845920188,158.3365995733799,6.636602625137726,0.0043555045728784,158.98947943893643,7.28948249069424
2023-01-09,158.0500030517578,151.10000610351562,-0.0439734059730845,0.0,0.0006589681364576,158.15415296773597,7.054146864220343,0.0,158.0500030517578,6.9499969482421875,2.949765893928068e-05,158.0546651568432,6.954659053327589,0.0004745337298416,158.12500310920746,7.02499700569183
2023-01-10,150.89999389648438,155.0,0.0271703530109364,1.0,0.0013605819559663,151.10530570533535,-3.894694294664646,0.0,150.89999389648438,-4.100006103515625,0.0007545092545928,151.01384933839728,-3.9861506616027214,-0.000446460218239,150.83262305227709,-4.167376947722914
2023-01-11,143.89999389648438,154.60000610351562,0.0743572804786105,1.0,0.0013847399943068,144.09925797321333,-10.500748130302298,0.0,143.89999389648438,-10.70001220703125,0.000785946415051,144.01309158081318,-10.586914522702443,0.0043436014713113,144.52503812169485,-10.074967981820777
2023-01-12,149.39999389648438,154.8000030517578,0.036144641070166,1.0,4.8669528434798345e-05,149.40726512373547,-5.392737928022342,0.0,149.39999389648438,-5.4000091552734375,-0.0005977323930129,149.3106926806165,-5.4893103711413005,-0.0023850180373392,149.04367221626288,-5.756330835494936
2023-01-13,151.6999969482422,158.5500030517578,0.0451549521510719,1.0,0.0003880371547824,151.75886218343848,-6.7911408683193315,0.0,151.6999969482422,-6.850006103515625,-0.0002584465445883,151.66079060821687,-6.889212443540941,-0.001797268101027,151.4273513828012,-7.122651668956621
2023-01-17,151.10000610351562,159.85000610351562,0.0579086674159732,1.0,0.0006929508104882,151.20471097520985,-8.645295128305776,0.0,151.10000610351562,-8.75,6.0316780896829686e-05,151.10911996947726,-8.740886134038362,0.0012318023129712,151.2861314405239,-8.563874662991736
2023-01-18,155.0,162.4499969482422,0.0480644964402721,1.0,0.0002324608858401,155.0360314373052,-7.4139655109369755,0.0,155.0,-7.4499969482421875,-0.0004138407739227,154.93585468004196,-7.5141422682002315,-0.003717594035766,154.42377292445627,-8.026224023785915
2023-01-19,154.60000610351562,167.14999389648438,0.0811771494016995,1.0,0.0006701192718358,154.70360654703154,-12.446387349452834,0.0,154.60000610351562,-12.54998779296875,3.533202909827184e-05,154.60546843542986,-12.54452546105452,-0.0024359619860905,154.22340636559807,-12.926587530886309
2023-01-20,154.8000030517578,169.89999389648438,0.097545158572625,1.0,0.0006124337798579,154.8948078027488,-15.005186093735574,0.0,154.8000030517578,-15.099990844726562,-2.047352911795019e-05,154.79683374938787,-15.103160147096503,0.0010664063115579,154.9650827520414,-14.934911144442964
2023-01-23,158.5500030517578,170.39999389648438,0.0747397705243702,1.0,0.0002561722417732,158.59061916147274,-11.80937473501163,0.0,158.5500030517578,-11.849990844726562,-0.0003899753086651,158.48817246537885,-11.911821431105523,-0.0029734934419228,158.07855565746655,-12.321438239017823
2023-01-24,159.85000610351562,181.75,0.1370033973117421,1.0,0.0005013384867654,159.930145063685,-21.81985493631501,0.0,159.85000610351562,-21.899993896484375,-0.0001392951277656,159.82773977649208,-21.92226022350792,-0.0020203523094111,159.527052774525,-22.222947225474996
2023-01-25,162.4499969482422,175.89999389648438,0.0827946888329425,1.0,0.0003779355658261,162.51139257975728,-13.38860131672709,0.0,162.4499969482422,-13.449996948242188,-0.000264926390571,162.40695965690242,-13.49303423958196,0.0012297618885298,162.6497717632809,-13.250222133203465
2023-01-26,167.14999389648438,177.89999389648438,0.0643134932248783,1.0,0.0001823906631875,167.18048049472293,-10.719513401761446,0.0,167.14999389648438,-10.75,-0.0004685783233262,167.07167103260036,-10.828322863884011,-0.0019869577238053,166.81787392507775,-11.082119971406627
2023-01-27,169.89999389648438,172.8000030517578,0.0170689185371033,1.0,0.0003726752436542,169.96331141810657,-2.8366916336512418,0.0,169.89999389648438,-2.9000091552734375,-0.0002732842766871,169.85356289954322,-2.946440152214592,0.0022549648576616,170.28311241203787,-2.5168906397199464
2023-01-30,170.39999389648438,175.6999969482422,0.031103305408435,1.0,0.000584358379277,170.49956856074655,-5.200428387495634,0.0,170.39999389648438,-5.3000030517578125,-5.229375970240248e-05,170.39108304015025,-5.308913908091938,0.0028356417660681,170.88318723611502,-4.816809712127167
2023-01-31,181.75,177.0500030517578,-0.0258596805955553,0.0,-0.0003809146633116,181.6807687599431,4.630765708185294,0.0,181.75,4.6999969482421875,-0.0010501974818389,181.55912660767575,4.509123555917938,-0.0041269686993931,180.9999234388853,3.9499203871274915
2023-02-01,175.89999389648438,175.60000610351562,-0.0017054451584875,0.0,0.0011393109213341,176.10039868059326,0.5003925770776334,0.0,175.89999389648438,0.29998779296875,0.0005157033337165,175.9907061097375,0.39070000622186285,-0.0019047493380807,175.56494849954166,-0.035057603973967844
