source_file,source_dataset,source_archive,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2024/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2024,COFFEE C - ICE FUTURES U.S.,241231,2024-12-31,083731,ICUS,1,83,192111,30598,78175,30898,48630,5170,60796,3888,28611,13498,7639,13620,183191,185733,8920,6378,174866,25627,68962,29414,45807,4632,57861,6308,24992,13773,7762,10258,166557,168721,8309,6145,17245,4971,9213,1932,3271,90,5712,357,842,2645,2797,442,16634,17012,611,233,-1194.0,-299.0,-2614.0,-6.0,326.0,-621.0,-662.0,-51.0,1089.0,-84.0,695.0,-83.0,-666.0,-1259.0,-528.0,65.0,100,15.9,40.7,16.1,25.3,2.7,31.6,2.0,14.9,7.0,4.0,7.1,95.4,96.7,4.6,3.3,100,14.7,39.4,16.8,26.2,2.6,33.1,3.6,14.3,7.9,4.4,5.9,95.2,96.5,4.8,3.5,100,28.8,53.4,11.2,19.0,0.5,33.1,2.1,4.9,15.3,16.2,2.6,96.5,98.6,3.5,1.4,347,71.0,95.0,18.0,20.0,19.0,100.0,16.0,53.0,45.0,36.0,34.0,273,242.0,346.0,65.0,95.0,18.0,21.0,15.0,99.0,18.0,52.0,43.0,39.0,34.0,264.0,239.0,129.0,37.0,37.0,12.0,11.0,7.0,17.0,,4.0,15.0,11.0,8.0,90.0,74.0,11.6,19.8,20.9,32.0,10.2,19.8,17.2,29.2,11.0,19.4,20.3,31.1,10.6,19.4,18.0,28.6,44.7,46.3,61.5,64.4,35.6,46.3,51.7,61.5,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2024/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2024,COFFEE C - ICE FUTURES U.S.,241224,2024-12-24,083731,ICUS,1,83,193305,30897,80789,30904,48304,5791,61458,3939,27522,13582,6944,13703,183857,186992,9448,6313,176159,25572,71623,29683,45469,5303,58763,6248,24002,13762,7175,10265,167350,170085,8809,6074,17146,5325,9166,1618,3232,91,5368,364,847,2763,2712,495,16507,16907,639,239,-6441.0,-1395.0,1895.0,237.0,-1461.0,-395.0,1545.0,19.0,-5485.0,-732.0,-1216.0,-125.0,-6350.0,-6768.0,-91.0,327.0,100,16.0,41.8,16.0,25.0,3.0,31.8,2.0,14.2,7.0,3.6,7.1,95.1,96.7,4.9,3.3,100,14.5,40.7,16.9,25.8,3.0,33.4,3.5,13.6,7.8,4.1,5.8,95.0,96.6,5.0,3.4,100,31.1,53.5,9.4,18.8,0.5,31.3,2.1,4.9,16.1,15.8,2.9,96.3,98.6,3.7,1.4,352,65.0,95.0,18.0,20.0,19.0,107.0,12.0,53.0,47.0,37.0,35.0,271,245.0,351.0,59.0,95.0,18.0,21.0,16.0,107.0,13.0,52.0,45.0,40.0,34.0,263.0,241.0,124.0,34.0,38.0,11.0,10.0,8.0,17.0,,5.0,16.0,9.0,7.0,86.0,74.0,11.8,20.1,20.8,32.5,10.1,20.1,17.1,29.6,11.3,19.7,20.5,31.7,10.7,19.7,18.0,29.0,47.8,46.4,64.6,64.9,40.1,46.4,55.0,63.2,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2024/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2024,COFFEE C - ICE FUTURES U.S.,241217,2024-12-17,083731,ICUS,1,83,199746,32292,78894,30667,49765,6186,59913,3920,33007,14314,8160,13828,190207,193760,9539,5986,182340,26424,68982,29507,46874,5750,57341,6343,29618,14398,8691,10350,173388,176608,8952,5732,17406,5868,9912,1517,3248,79,5381,386,580,2735,2288,659,16819,17152,587,254,-4481.0,-1700.0,-2716.0,-555.0,1035.0,290.0,-3757.0,-999.0,-287.0,1767.0,-1064.0,-432.0,-4674.0,-4173.0,193.0,-308.0,100,16.2,39.5,15.4,24.9,3.1,30.0,2.0,16.5,7.2,4.1,6.9,95.2,97.0,4.8,3.0,100,14.5,37.8,16.2,25.7,3.2,31.4,3.5,16.2,7.9,4.8,5.7,95.1,96.9,4.9,3.1,100,33.7,56.9,8.7,18.7,0.5,30.9,2.2,3.3,15.7,13.1,3.8,96.6,98.5,3.4,1.5,354,63.0,90.0,18.0,20.0,16.0,106.0,13.0,53.0,52.0,36.0,37.0,275,239.0,353.0,57.0,90.0,18.0,21.0,15.0,105.0,15.0,51.0,49.0,41.0,35.0,268.0,234.0,118.0,31.0,36.0,12.0,9.0,6.0,15.0,,4.0,16.0,11.0,11.0,81.0,75.0,11.6,20.6,20.5,32.9,9.6,20.6,16.4,29.6,11.0,20.0,19.8,31.9,10.2,20.0,17.5,28.6,49.0,47.1,65.7,65.6,42.4,47.1,57.6,64.7,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2024/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2024,COFFEE C - ICE FUTURES U.S.,241210,2024-12-10,083731,ICUS,1,83,204227,33992,81610,31222,48730,5896,63670,4919,33294,12547,9224,14260,194881,197933,9346,6294,186854,27925,71719,30180,45776,5523,61293,7492,29753,12635,9960,10636,177945,180859,8909,5995,17373,6067,9891,1340,3252,75,5419,469,499,2811,2163,725,16936,17074,437,299,2139.0,-93.0,-4670.0,-169.0,-283.0,436.0,-483.0,72.0,1864.0,-1315.0,2783.0,1567.0,1807.0,1769.0,332.0,370.0,100,16.6,40.0,15.3,23.9,2.9,31.2,2.4,16.3,6.1,4.5,7.0,95.4,96.9,4.6,3.1,100,14.9,38.4,16.2,24.5,3.0,32.8,4.0,15.9,6.8,5.3,5.7,95.2,96.8,4.8,3.2,100,34.9,56.9,7.7,18.7,0.4,31.2,2.7,2.9,16.2,12.5,4.2,97.5,98.3,2.5,1.7,367,61.0,90.0,18.0,21.0,16.0,106.0,23.0,55.0,47.0,43.0,35.0,279,244.0,366.0,55.0,90.0,18.0,22.0,15.0,103.0,26.0,53.0,46.0,47.0,33.0,270.0,241.0,117.0,29.0,37.0,11.0,10.0,6.0,15.0,5.0,4.0,18.0,7.0,8.0,79.0,72.0,11.7,20.0,20.8,32.5,9.6,20.0,16.9,28.8,10.9,19.3,19.8,31.4,10.3,19.3,18.1,27.7,49.3,47.0,64.7,65.1,43.4,47.0,57.3,64.2,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2024/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2024,COFFEE C - ICE FUTURES U.S.,241203,2024-12-03,083731,ICUS,1,83,202088,34085,86280,31391,49013,5460,64153,4847,31430,13862,6441,12693,193074,196164,9014,5924,186274,28846,77256,30384,46122,5069,62048,7298,27963,13566,7037,9885,177761,180630,8513,5644,15814,5239,9024,1318,3202,80,5170,614,402,2655,1763,449,15313,15534,501,280,-2241.0,-150.0,-5621.0,-868.0,600.0,488.0,-2794.0,400.0,3367.0,-2245.0,-1553.0,191.0,-2011.0,-2128.0,-230.0,-113.0,100,16.9,42.7,15.5,24.3,2.7,31.7,2.4,15.6,6.9,3.2,6.3,95.5,97.1,4.5,2.9,100,15.5,41.5,16.3,24.8,2.7,33.3,3.9,15.0,7.3,3.8,5.3,95.4,97.0,4.6,3.0,100,33.1,57.1,8.3,20.2,0.5,32.7,3.9,2.5,16.8,11.1,2.8,96.8,98.2,3.2,1.8,362,61.0,92.0,18.0,20.0,16.0,108.0,19.0,54.0,47.0,36.0,35.0,274,243.0,361.0,56.0,92.0,18.0,21.0,14.0,104.0,25.0,52.0,46.0,40.0,33.0,265.0,240.0,114.0,27.0,35.0,12.0,9.0,6.0,15.0,5.0,4.0,15.0,8.0,7.0,75.0,71.0,12.2,20.8,21.3,34.1,9.8,19.7,17.4,29.0,10.7,20.2,20.0,32.9,10.4,18.8,18.5,28.6,49.8,50.9,64.2,68.2,47.1,50.6,61.5,67.5,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2024/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2024,COFFEE C - ICE FUTURES U.S.,241126,2024-11-26,083731,ICUS,1,83,204329,34235,91901,32259,48413,4972,66947,4447,28063,16107,7994,12502,195085,198292,9244,6037,189686,29677,83473,31261,45586,4542,65030,6473,25233,14810,8373,10294,180847,183974,8839,5712,14643,4558,8428,1351,3180,77,4474,531,273,2950,1274,555,14238,14318,405,325,4897.0,-750.0,-2198.0,550.0,2803.0,-226.0,2056.0,1139.0,3963.0,1967.0,1189.0,-2297.0,5263.0,4373.0,-366.0,524.0,100,16.8,45.0,15.8,23.7,2.4,32.8,2.2,13.7,7.9,3.9,6.1,95.5,97.0,4.5,3.0,100,15.6,44.0,16.5,24.0,2.4,34.3,3.4,13.3,7.8,4.4,5.4,95.3,97.0,4.7,3.0,100,31.1,57.6,9.2,21.7,0.5,30.6,3.6,1.9,20.1,8.7,3.8,97.2,97.8,2.8,2.2,365,59.0,91.0,18.0,20.0,14.0,113.0,18.0,51.0,49.0,37.0,35.0,274,240.0,365.0,54.0,91.0,18.0,21.0,12.0,108.0,24.0,51.0,49.0,40.0,34.0,267.0,239.0,113.0,28.0,34.0,11.0,10.0,5.0,15.0,4.0,,18.0,6.0,9.0,76.0,67.0,11.6,21.6,20.8,35.1,9.8,20.1,17.3,29.6,10.6,21.1,19.7,34.0,10.3,19.3,18.3,29.9,48.8,52.2,62.8,69.2,46.0,52.0,59.9,68.5,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2024/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2024,COFFEE C - ICE FUTURES U.S.,241119,2024-11-19,083731,ICUS,1,83,199432,34985,94099,31709,45610,5198,64891,3308,24100,14140,6805,14799,189822,193919,9610,5513,184231,30072,85177,30599,42934,4637,63255,5388,21088,13515,7873,11821,174987,178918,9244,5313,15201,4913,8922,1612,3178,59,4243,527,405,3011,1318,592,14835,15001,366,200,-5819.0,-6994.0,-4052.0,520.0,-975.0,-1084.0,2910.0,-798.0,-1189.0,-1453.0,1805.0,766.0,-6524.0,-5527.0,705.0,-292.0,100,17.5,47.2,15.9,22.9,2.6,32.5,1.7,12.1,7.1,3.4,7.4,95.2,97.2,4.8,2.8,100,16.3,46.2,16.6,23.3,2.5,34.3,2.9,11.4,7.3,4.3,6.4,95.0,97.1,5.0,2.9,100,32.3,58.7,10.6,20.9,0.4,27.9,3.5,2.7,19.8,8.7,3.9,97.6,98.7,2.4,1.3,371,65.0,99.0,19.0,20.0,16.0,110.0,20.0,52.0,47.0,45.0,35.0,283,249.0,369.0,60.0,99.0,18.0,21.0,13.0,107.0,23.0,50.0,45.0,48.0,35.0,274.0,246.0,114.0,30.0,34.0,11.0,9.0,6.0,13.0,4.0,4.0,19.0,7.0,9.0,79.0,69.0,13.0,22.5,22.2,36.3,10.0,20.0,17.7,28.7,11.6,21.8,21.1,35.0,10.6,18.9,18.7,28.8,47.3,54.2,60.5,70.2,44.8,54.2,56.7,69.6,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2024/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2024,COFFEE C - ICE FUTURES U.S.,241112,2024-11-12,083731,ICUS,1,83,205251,41979,98151,31189,46585,6282,61981,4106,25289,15593,5000,14033,196346,199446,8905,5805,191058,36706,89642,30189,43837,5838,61291,6446,22282,14281,5601,11856,182443,185502,8615,5556,14193,5273,8509,1390,3138,54,3506,476,191,3084,1171,405,13903,13944,290,249,-12898.0,-2260.0,8259.0,-195.0,-4585.0,-3346.0,3589.0,-454.0,-5406.0,-1211.0,-2659.0,-4694.0,-13523.0,-12885.0,625.0,-13.0,100,20.5,47.8,15.2,22.7,3.1,30.2,2.0,12.3,7.6,2.4,6.8,95.7,97.2,4.3,2.8,100,19.2,46.9,15.8,22.9,3.1,32.1,3.4,11.7,7.5,2.9,6.2,95.5,97.1,4.5,2.9,100,37.2,60.0,9.8,22.1,0.4,24.7,3.4,1.3,21.7,8.3,2.9,98.0,98.2,2.0,1.8,369,76.0,98.0,18.0,24.0,15.0,111.0,15.0,55.0,52.0,34.0,41.0,294,256.0,367.0,72.0,98.0,19.0,23.0,14.0,106.0,20.0,53.0,50.0,38.0,41.0,289.0,252.0,110.0,28.0,32.0,11.0,10.0,6.0,12.0,4.0,,19.0,8.0,8.0,75.0,66.0,12.9,22.6,21.5,36.1,9.1,19.4,16.5,28.2,11.4,21.8,20.6,34.8,9.6,18.5,17.3,28.5,47.8,57.8,60.6,72.4,46.7,57.8,59.2,71.1,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2024/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2024,COFFEE C - ICE FUTURES U.S.,241105,2024-11-05,083731,ICUS,1,83,218149,44239,89892,31384,51170,9628,58392,4560,30695,16804,7659,18727,209869,212331,8280,5818,204924,38641,81937,30958,48398,9204,57943,6578,28010,15296,8380,16839,196891,199346,8033,5578,13225,5598,7955,744,3090,106,3001,534,133,3064,835,332,12978,12985,247,240,2864.0,-480.0,-3891.0,-1225.0,-409.0,510.0,-2909.0,-305.0,3935.0,986.0,706.0,2235.0,3052.0,2781.0,-188.0,83.0,100,20.3,41.2,14.4,23.5,4.4,26.8,2.1,14.1,7.7,3.5,8.6,96.2,97.3,3.8,2.7,100,18.9,40.0,15.1,23.6,4.5,28.3,3.2,13.7,7.5,4.1,8.2,96.1,97.3,3.9,2.7,100,42.3,60.2,5.6,23.4,0.8,22.7,4.0,1.0,23.2,6.3,2.5,98.1,98.2,1.9,1.8,355,80.0,97.0,21.0,21.0,17.0,98.0,21.0,59.0,46.0,35.0,42.0,288,258.0,352.0,76.0,97.0,20.0,22.0,16.0,94.0,25.0,58.0,45.0,36.0,42.0,282.0,255.0,105.0,29.0,32.0,9.0,11.0,7.0,11.0,,,17.0,8.0,9.0,73.0,66.0,14.3,21.8,22.7,33.9,8.6,19.3,15.3,27.6,13.0,21.2,21.9,32.6,9.1,18.3,16.1,28.2,54.1,58.9,66.5,71.8,53.4,58.9,65.6,70.3,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2024/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2024,COFFEE C - ICE FUTURES U.S.,241029,2024-10-29,083731,ICUS,1,83,215285,44719,93783,32609,51579,9118,61301,4865,26760,15818,6953,16492,206817,209550,8468,5735,202452,38824,86063,32262,48781,8725,60903,6213,24745,14263,7833,14562,194284,196922,8168,5530,12833,5895,7720,634,3085,106,2281,535,132,3144,709,341,12533,12628,300,205,-2685.0,-311.0,-1046.0,447.0,-417.0,604.0,-3376.0,-1558.0,95.0,937.0,122.0,-821.0,-2425.0,-3021.0,-260.0,336.0,100,20.8,43.6,15.1,24.0,4.2,28.5,2.3,12.4,7.3,3.2,7.7,96.1,97.3,3.9,2.7,100,19.2,42.5,15.9,24.1,4.3,30.1,3.1,12.2,7.0,3.9,7.2,96.0,97.3,4.0,2.7,100,45.9,60.2,4.9,24.0,0.8,17.8,4.2,1.0,24.5,5.5,2.7,97.7,98.4,2.3,1.6,367,77.0,98.0,22.0,20.0,18.0,103.0,22.0,61.0,47.0,36.0,40.0,295,261.0,365.0,74.0,98.0,21.0,21.0,16.0,101.0,25.0,60.0,46.0,39.0,40.0,289.0,259.0,100.0,27.0,30.0,9.0,11.0,7.0,11.0,,,15.0,8.0,7.0,67.0,64.0,14.9,22.8,23.3,36.0,8.9,20.2,16.0,29.7,13.5,22.3,22.4,34.7,9.3,19.4,16.9,29.8,56.3,58.7,67.5,72.0,55.5,58.7,66.5,70.7,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
