source_file,source_dataset,source_archive,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2018/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2018,COFFEE C - ICE FUTURES U.S.,181231,2018-12-31,083731,ICUS,1,83,274016,101442,93342,40245,4936,13594,29328,89640,40420,17402,9225,15255,257686,266412,16330,7604,245028,81039,74899,39535,4555,11175,29671,88878,38978,18425,8097,11441,230264,238023,14764,7005,28988,20403,18443,2678,2349,451,925,2030,174,2125,4276,666,27422,28389,1566,599,2191.0,1239.0,564.0,729.0,-47.0,-340.0,-1301.0,1121.0,1234.0,11.0,-612.0,577.0,2149.0,2497.0,42.0,-306.0,100,37.0,34.1,14.7,1.8,5.0,10.7,32.7,14.8,6.4,3.4,5.6,94.0,97.2,6.0,2.8,100,33.1,30.6,16.1,1.9,4.6,12.1,36.3,15.9,7.5,3.3,4.7,94.0,97.1,6.0,2.9,100,70.4,63.6,9.2,8.1,1.6,3.2,7.0,0.6,7.3,14.8,2.3,94.6,97.9,5.4,2.1,436,124.0,91.0,26.0,8.0,20.0,49.0,90.0,58.0,78.0,39.0,51.0,344,303,434.0,122.0,85.0,26.0,8.0,17.0,51.0,89.0,54.0,77.0,42.0,46.0,338.0,287.0,166.0,82.0,41.0,11.0,7.0,5.0,6.0,11.0,,26.0,12.0,10.0,132.0,82.0,14.9,15.3,23.2,25.7,8.4,11.5,14.8,19.8,14.4,15.6,23.0,26.4,8.8,13.2,15.7,22.3,31.4,39.7,42.0,55.4,13.7,24.4,20.9,34.1,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2018/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2018,COFFEE C - ICE FUTURES U.S.,181224,2018-12-24,083731,ICUS,1,83,271825,100203,92778,39516,4983,13934,30629,88519,39186,17391,9837,14678,255537,263915,16288,7910,243420,80505,74397,38310,4602,11777,30928,87981,37848,18330,8854,10967,228665,236426,14755,6994,28405,19698,18381,2760,1935,603,863,1700,176,2109,4031,663,26872,27489,1533,916,4042.0,1661.0,-1169.0,-346.0,-18.0,-753.0,-48.0,2753.0,3130.0,459.0,214.0,-1513.0,2590.0,2644.0,1452.0,1398.0,100,36.9,34.1,14.5,1.8,5.1,11.3,32.6,14.4,6.4,3.6,5.4,94.0,97.1,6.0,2.9,100,33.1,30.6,15.7,1.9,4.8,12.7,36.1,15.5,7.5,3.6,4.5,93.9,97.1,6.1,2.9,100,69.3,64.7,9.7,6.8,2.1,3.0,6.0,0.6,7.4,14.2,2.3,94.6,96.8,5.4,3.2,432,123.0,88.0,27.0,8.0,19.0,51.0,88.0,55.0,74.0,39.0,49.0,339,295,430.0,121.0,83.0,27.0,8.0,16.0,53.0,87.0,52.0,74.0,41.0,45.0,334.0,281.0,159.0,82.0,40.0,11.0,7.0,6.0,5.0,8.0,,24.0,10.0,9.0,128.0,77.0,14.8,15.3,23.1,26.0,8.2,11.6,14.4,19.9,14.3,15.7,23.0,26.5,8.6,13.3,15.2,22.4,31.0,40.2,41.1,56.0,13.4,24.7,20.5,34.3,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2018/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2018,COFFEE C - ICE FUTURES U.S.,181218,2018-12-18,083731,ICUS,1,83,267783,98542,93947,39862,5001,14687,30677,85766,36056,16932,9623,16191,252947,261271,14836,6512,239629,79014,74882,38673,4618,12527,31046,85207,34717,17159,8576,12883,226019,233410,13610,6219,28154,19528,19065,2746,1940,603,820,1748,150,2106,3380,975,26928,27861,1226,293,8740.0,2094.0,-3884.0,1284.0,901.0,-81.0,935.0,8251.0,1856.0,-573.0,83.0,1812.0,7327.0,8938.0,1413.0,-198.0,100,36.8,35.1,14.9,1.9,5.5,11.5,32.0,13.5,6.3,3.6,6.0,94.5,97.6,5.5,2.4,100,33.0,31.2,16.1,1.9,5.2,13.0,35.6,14.5,7.2,3.6,5.4,94.3,97.4,5.7,2.6,100,69.4,67.7,9.8,6.9,2.1,2.9,6.2,0.5,7.5,12.0,3.5,95.6,99.0,4.4,1.0,442,124.0,88.0,26.0,8.0,19.0,50.0,91.0,60.0,75.0,44.0,54.0,348,307,439.0,122.0,83.0,26.0,8.0,16.0,52.0,90.0,57.0,76.0,46.0,48.0,342.0,291.0,159.0,80.0,39.0,9.0,7.0,6.0,4.0,8.0,,24.0,12.0,12.0,126.0,78.0,15.5,15.9,23.9,26.9,8.0,11.8,14.6,19.9,14.8,15.9,23.5,27.2,8.7,13.5,15.2,22.3,34.0,38.7,43.8,54.7,12.5,19.5,19.5,30.0,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2018/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2018,COFFEE C - ICE FUTURES U.S.,181211,2018-12-11,083731,ICUS,1,83,259043,96448,97831,38578,4100,14768,29742,77515,34200,17505,9540,14379,245620,252333,13423,6710,231859,77725,79233,37474,3705,12594,30137,77048,32885,17444,8872,11363,219622,225700,12237,6159,27184,18723,18598,2681,1972,597,841,1703,79,1995,2602,1082,25998,26633,1186,551,13538.0,4981.0,-2145.0,-274.0,450.0,-1111.0,1179.0,11070.0,6661.0,2602.0,135.0,-1719.0,12319.0,13341.0,1219.0,197.0,100,37.2,37.8,14.9,1.6,5.7,11.5,29.9,13.2,6.8,3.7,5.6,94.8,97.4,5.2,2.6,100,33.5,34.2,16.2,1.6,5.4,13.0,33.2,14.2,7.5,3.8,4.9,94.7,97.3,5.3,2.7,100,68.9,68.4,9.9,7.3,2.2,3.1,6.3,0.3,7.3,9.6,4.0,95.6,98.0,4.4,2.0,441,124.0,90.0,27.0,7.0,19.0,48.0,84.0,53.0,78.0,50.0,58.0,347,303,437.0,121.0,86.0,27.0,7.0,16.0,48.0,83.0,50.0,79.0,50.0,51.0,338.0,289.0,161.0,79.0,40.0,9.0,7.0,6.0,5.0,7.0,,23.0,15.0,14.0,128.0,81.0,15.5,17.0,24.0,27.9,8.3,11.6,14.5,19.3,14.6,16.8,23.4,28.1,8.6,13.1,15.3,21.8,35.9,37.0,45.7,52.8,12.1,17.9,19.0,28.1,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2018/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2018,COFFEE C - ICE FUTURES U.S.,181204,2018-12-04,083731,ICUS,1,83,245505,91467,99976,38852,3650,15879,28563,66445,27539,14903,9405,16098,233301,238992,12204,6513,220120,74099,83101,37753,3254,14122,28970,65830,26528,14855,8695,12661,208988,214191,11132,5929,25385,17368,16875,2356,1653,500,524,1546,80,1975,2637,1510,24313,24801,1072,584,6061.0,4088.0,-3731.0,375.0,-925.0,1736.0,-1558.0,7615.0,2096.0,-1222.0,455.0,-819.0,4696.0,6427.0,1365.0,-366.0,100,37.3,40.7,15.8,1.5,6.5,11.6,27.1,11.2,6.1,3.8,6.6,95.0,97.3,5.0,2.7,100,33.7,37.8,17.2,1.5,6.4,13.2,29.9,12.1,6.7,4.0,5.8,94.9,97.3,5.1,2.7,100,68.4,66.5,9.3,6.5,2.0,2.1,6.1,0.3,7.8,10.4,5.9,95.8,97.7,4.2,2.3,412,117.0,87.0,28.0,7.0,19.0,45.0,78.0,54.0,66.0,46.0,53.0,326,286,408.0,115.0,83.0,28.0,7.0,14.0,45.0,78.0,52.0,68.0,46.0,49.0,320.0,272.0,157.0,79.0,38.0,8.0,7.0,6.0,4.0,7.0,,19.0,18.0,14.0,124.0,81.0,16.4,17.7,24.9,29.6,8.5,11.9,14.9,19.0,15.4,17.8,24.4,29.8,8.9,13.1,15.9,20.9,38.2,35.4,48.4,51.7,13.9,18.9,21.1,29.1,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2018/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2018,COFFEE C - ICE FUTURES U.S.,181127,2018-11-27,083731,ICUS,1,83,239444,87379,103707,38477,4575,14143,30121,58830,25443,16125,8950,16917,228605,232565,10839,6879,214757,70323,86849,38017,4175,12205,30289,58162,24718,15965,8930,13292,204809,208331,9948,6426,24687,17056,16858,2012,1952,386,395,1231,162,2188,2048,1597,23796,24234,891,453,168.0,1923.0,1009.0,343.0,1394.0,266.0,-187.0,1694.0,-2117.0,9.0,-1625.0,-185.0,52.0,436.0,116.0,-268.0,100,36.5,43.3,16.1,1.9,5.9,12.6,24.6,10.6,6.7,3.7,7.1,95.5,97.1,4.5,2.9,100,32.7,40.4,17.7,1.9,5.7,14.1,27.1,11.5,7.4,4.2,6.2,95.4,97.0,4.6,3.0,100,69.1,68.3,8.2,7.9,1.6,1.6,5.0,0.7,8.9,8.3,6.5,96.4,98.2,3.6,1.8,398,113.0,90.0,25.0,7.0,15.0,48.0,72.0,51.0,60.0,51.0,52.0,314,280,393.0,110.0,83.0,25.0,7.0,10.0,47.0,71.0,50.0,64.0,47.0,47.0,307.0,262.0,154.0,78.0,40.0,8.0,7.0,4.0,5.0,6.0,,19.0,16.0,14.0,122.0,79.0,16.1,17.7,25.2,31.1,9.1,12.4,15.4,19.3,15.2,17.9,24.6,31.4,9.5,13.6,16.5,21.1,37.9,35.5,49.4,50.3,14.1,17.7,21.6,27.3,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2018/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2018,COFFEE C - ICE FUTURES U.S.,181120,2018-11-20,083731,ICUS,1,83,239276,85456,102698,38134,3181,13877,30308,57136,27560,16116,10575,17102,228553,232129,10723,7147,215606,69171,86366,37773,2850,11890,30566,56436,26924,15962,10899,13836,206122,209201,9484,6405,23670,16285,16332,1996,1966,352,213,1171,165,2024,1546,1396,22431,22928,1239,742,-9036.0,-5377.0,-3966.0,-1447.0,-97.0,-524.0,-840.0,-1417.0,1044.0,1584.0,-1230.0,-1935.0,-7495.0,-8125.0,-1541.0,-911.0,100,35.7,42.9,15.9,1.3,5.8,12.7,23.9,11.5,6.7,4.4,7.1,95.5,97.0,4.5,3.0,100,32.1,40.1,17.5,1.3,5.5,14.2,26.2,12.5,7.4,5.1,6.4,95.6,97.0,4.4,3.0,100,68.8,69.0,8.4,8.3,1.5,0.9,4.9,0.7,8.6,6.5,5.9,94.8,96.9,5.2,3.1,392,111.0,90.0,26.0,5.0,17.0,48.0,68.0,53.0,61.0,49.0,54.0,315,278,389.0,109.0,85.0,26.0,5.0,13.0,48.0,67.0,52.0,62.0,48.0,50.0,310.0,265.0,147.0,73.0,40.0,7.0,7.0,4.0,,7.0,,19.0,15.0,12.0,114.0,77.0,15.5,17.4,24.5,30.8,9.1,12.5,15.2,18.9,14.8,17.6,23.9,31.0,9.5,13.6,16.1,20.6,38.2,37.0,49.0,51.6,14.1,18.4,21.8,28.4,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2018/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2018,COFFEE C - ICE FUTURES U.S.,181113,2018-11-13,083731,ICUS,1,83,248312,90833,106664,39581,3278,14401,31148,58553,26516,14532,11805,19037,236048,240254,12264,8058,224837,74989,90812,39256,2948,12387,31400,57778,25892,14529,12170,15463,213916,217450,10921,7387,23475,15844,15852,1981,1986,358,211,1238,161,2043,1675,1534,22132,22804,1343,671,-29769.0,-6774.0,-11689.0,-1472.0,-578.0,-9343.0,-2729.0,3958.0,-5958.0,-2891.0,-5315.0,-1166.0,-30333.0,-30091.0,564.0,322.0,100,36.6,43.0,15.9,1.3,5.8,12.5,23.6,10.7,5.9,4.8,7.7,95.1,96.8,4.9,3.2,100,33.4,40.4,17.5,1.3,5.5,14.0,25.7,11.5,6.5,5.4,6.9,95.1,96.7,4.9,3.3,100,67.5,67.5,8.4,8.5,1.5,0.9,5.3,0.7,8.7,7.1,6.5,94.3,97.1,5.7,2.9,395,108.0,85.0,26.0,6.0,16.0,49.0,70.0,55.0,60.0,50.0,58.0,318,282,392.0,107.0,80.0,26.0,6.0,12.0,49.0,69.0,54.0,62.0,49.0,54.0,315.0,268.0,144.0,72.0,40.0,7.0,7.0,4.0,,7.0,,21.0,14.0,14.0,115.0,78.0,13.8,17.2,22.9,28.9,9.0,12.1,15.3,18.2,12.8,17.0,22.2,29.0,9.3,13.2,16.3,19.7,37.3,36.1,48.3,50.1,14.3,17.1,22.1,26.8,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2018/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2018,COFFEE C - ICE FUTURES U.S.,181106,2018-11-06,083731,ICUS,1,83,278081,97607,118353,41053,3856,23744,33877,54595,32474,17423,17120,20203,266381,270345,11700,7736,254958,82777,103016,40695,3505,21748,34135,53820,31862,17522,18149,15609,244348,247709,10610,7249,23123,14830,15337,1870,1863,484,194,1227,160,2449,1519,2046,22033,22636,1090,487,-9580.0,2943.0,8665.0,-440.0,-2701.0,3607.0,-475.0,-3692.0,-9602.0,-1521.0,-1559.0,-3744.0,-9232.0,-9026.0,-348.0,-554.0,100,35.1,42.6,14.8,1.4,8.5,12.2,19.6,11.7,6.3,6.2,7.3,95.8,97.2,4.2,2.8,100,32.5,40.4,16.0,1.4,8.5,13.4,21.1,12.5,6.9,7.1,6.1,95.8,97.2,4.2,2.8,100,64.1,66.3,8.1,8.1,2.1,0.8,5.3,0.7,10.6,6.6,8.8,95.3,97.9,4.7,2.1,412,111.0,93.0,26.0,6.0,20.0,50.0,68.0,58.0,66.0,55.0,67.0,337,301,408.0,110.0,88.0,26.0,6.0,17.0,50.0,67.0,58.0,66.0,56.0,61.0,333.0,287.0,148.0,71.0,43.0,6.0,8.0,5.0,,6.0,,23.0,13.0,15.0,115.0,83.0,16.1,17.2,25.2,29.8,7.9,10.8,13.9,17.4,16.7,18.3,25.3,30.1,8.2,11.6,14.6,18.3,38.0,35.7,50.5,50.1,15.1,18.2,22.4,27.9,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2018/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2018,COFFEE C - ICE FUTURES U.S.,181030,2018-10-30,083731,ICUS,1,83,287661,94664,109688,41493,6557,20137,34352,58287,42076,18944,18679,23947,275613,279371,12048,8290,265895,81204,95720,40577,6200,18723,35095,57574,41060,19032,19700,18964,254655,257941,11240,7954,21766,13460,13968,1852,1293,478,273,1729,0,2374,1441,2521,20958,21430,808,336,1566.0,2217.0,6926.0,-2338.0,51.0,8036.0,-1736.0,-9561.0,-2259.0,933.0,-165.0,-2875.0,1978.0,153.0,-412.0,1413.0,100,32.9,38.1,14.4,2.3,7.0,11.9,20.3,14.6,6.6,6.5,8.3,95.8,97.1,4.2,2.9,100,30.5,36.0,15.3,2.3,7.0,13.2,21.7,15.4,7.2,7.4,7.1,95.8,97.0,4.2,3.0,100,61.8,64.2,8.5,5.9,2.2,1.3,7.9,0.0,10.9,6.6,11.6,96.3,98.5,3.7,1.5,429,109.0,95.0,26.0,9.0,20.0,56.0,68.0,65.0,68.0,54.0,67.0,345,315,425.0,108.0,91.0,26.0,9.0,16.0,58.0,66.0,63.0,70.0,55.0,63.0,342.0,300.0,148.0,75.0,41.0,6.0,7.0,4.0,,8.0,0.0,20.0,13.0,12.0,114.0,79.0,14.8,15.8,23.4,27.5,7.7,10.4,13.7,17.0,15.2,16.6,23.6,27.8,7.9,11.2,14.3,17.6,35.5,34.4,49.4,52.2,13.6,19.9,20.7,30.1,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
