source_file,source_dataset,source_archive,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2023/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2023,COFFEE C - ICE FUTURES U.S.,231226,2023-12-26,083731,ICUS,1,83,220852,37416,103819,38773,18457,5812,60351,16182,25028,13962,14215,28072,209414,211585,11438,9267,201966,32655,94510,37228,16602,5463,61897,18201,18793,13895,18659,21184,191115,193412,10851,8554,18886,4761,9309,1732,2042,162,4470,3997,219,6865,2354,90,18299,18173,587,713,282.0,70.0,-2420.0,-241.0,884.0,643.0,-273.0,-707.0,1635.0,-586.0,1188.0,-406.0,842.0,817.0,-560.0,-535.0,100,16.9,47.0,17.6,8.4,2.6,27.3,7.3,11.3,6.3,6.4,12.7,94.8,95.8,5.2,4.2,100,16.2,46.8,18.4,8.2,2.7,30.6,9.0,9.3,6.9,9.2,10.5,94.6,95.8,5.4,4.2,100,25.2,49.3,9.2,10.8,0.9,23.7,21.2,1.2,36.3,12.5,0.5,96.9,96.2,3.1,3.8,358,81.0,100.0,19.0,13.0,16.0,93.0,37.0,58.0,36.0,42.0,38.0,284,257,354.0,78.0,99.0,20.0,11.0,14.0,95.0,35.0,55.0,35.0,42.0,37.0,278.0,249.0,138.0,48.0,44.0,10.0,11.0,,8.0,12.0,,13.0,12.0,6.0,84.0,85.0,13.5,20.5,23.5,34.8,10.6,16.0,17.6,24.0,13.0,21.3,22.6,36.1,11.3,17.3,18.8,27.5,62.0,24.8,74.6,42.1,58.0,24.6,68.7,41.5,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2023/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2023,COFFEE C - ICE FUTURES U.S.,231219,2023-12-19,083731,ICUS,1,83,220570,37346,106239,39014,17573,5169,60624,16889,23393,14548,13027,28478,208572,210768,11998,9802,202164,33144,97095,37688,15696,4805,60771,18790,17800,14631,17060,21908,190747,193154,11417,9010,18406,4202,9144,1522,2073,168,5400,3646,46,6352,2402,135,17825,17614,581,792,10180.0,180.0,3670.0,335.0,6121.0,2136.0,8754.0,212.0,-1121.0,-731.0,-877.0,137.0,9690.0,10278.0,490.0,-98.0,100,16.9,48.2,17.7,8.0,2.3,27.5,7.7,10.6,6.6,5.9,12.9,94.6,95.6,5.4,4.4,100,16.4,48.0,18.6,7.8,2.4,30.1,9.3,8.8,7.2,8.4,10.8,94.4,95.5,5.6,4.5,100,22.8,49.7,8.3,11.3,0.9,29.3,19.8,0.2,34.5,13.1,0.7,96.8,95.7,3.2,4.3,364,82.0,104.0,18.0,13.0,16.0,98.0,36.0,58.0,39.0,39.0,38.0,292,257,361.0,79.0,102.0,19.0,12.0,13.0,100.0,33.0,56.0,37.0,39.0,37.0,287.0,248.0,133.0,50.0,41.0,9.0,11.0,4.0,9.0,10.0,,11.0,12.0,7.0,83.0,84.0,13.6,20.5,23.7,34.3,10.6,16.1,17.6,24.4,12.7,21.5,22.3,35.6,11.2,17.1,18.4,27.6,57.9,26.1,72.1,43.8,56.0,26.1,69.4,43.7,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2023/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2023,COFFEE C - ICE FUTURES U.S.,231212,2023-12-12,083731,ICUS,1,83,210390,37166,102569,38679,11452,3033,51870,16677,24514,15279,13904,28341,198882,200490,11508,9900,192562,33284,93452,37170,9666,2860,51584,17882,19800,15869,18652,21037,181604,183349,10958,9213,17828,3882,9117,1577,1854,105,4920,3429,80,6359,2201,355,17278,17141,550,687,1704.0,1647.0,3456.0,165.0,650.0,183.0,-1507.0,-912.0,2157.0,1206.0,-1697.0,-1908.0,1943.0,1929.0,-239.0,-225.0,100,17.7,48.8,18.4,5.4,1.4,24.7,7.9,11.7,7.3,6.6,13.5,94.5,95.3,5.5,4.7,100,17.3,48.5,19.3,5.0,1.5,26.8,9.3,10.3,8.2,9.7,10.9,94.3,95.2,5.7,4.8,100,21.8,51.1,8.8,10.4,0.6,27.6,19.2,0.4,35.7,12.3,2.0,96.9,96.1,3.1,3.9,341,80.0,92.0,17.0,12.0,14.0,87.0,35.0,59.0,36.0,37.0,41.0,280,244,339.0,76.0,91.0,17.0,12.0,10.0,86.0,35.0,56.0,37.0,38.0,37.0,273.0,233.0,135.0,48.0,38.0,8.0,13.0,4.0,9.0,12.0,,11.0,15.0,8.0,83.0,84.0,13.7,21.3,23.6,34.8,10.6,16.4,16.9,24.3,12.3,22.2,21.9,35.3,11.2,18.0,18.0,27.3,59.0,26.6,70.0,44.6,56.0,26.5,66.0,42.4,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2023/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2023,COFFEE C - ICE FUTURES U.S.,231205,2023-12-05,083731,ICUS,1,83,208686,35519,99113,38514,10802,2850,53377,17589,22357,14073,15601,30249,196939,198561,11747,10125,191428,31994,89952,37752,9479,2222,52427,18953,18304,14472,19939,23092,180263,181941,11165,9487,17258,3525,9161,1285,1846,105,4939,2625,64,6280,2341,478,16676,16620,582,638,14775.0,2704.0,7387.0,1758.0,550.0,641.0,4723.0,-2794.0,2726.0,-1306.0,2509.0,2850.0,14096.0,13869.0,679.0,906.0,100,17.0,47.5,18.5,5.2,1.4,25.6,8.4,10.7,6.7,7.5,14.5,94.4,95.1,5.6,4.9,100,16.7,47.0,19.7,5.0,1.2,27.4,9.9,9.6,7.6,10.4,12.1,94.2,95.0,5.8,5.0,100,20.4,53.1,7.4,10.7,0.6,28.6,15.2,0.4,36.4,13.6,2.8,96.6,96.3,3.4,3.7,359,81.0,94.0,20.0,11.0,14.0,90.0,38.0,59.0,36.0,47.0,41.0,288,254,355.0,76.0,93.0,21.0,10.0,10.0,92.0,34.0,56.0,39.0,44.0,37.0,280.0,241.0,136.0,49.0,37.0,8.0,13.0,4.0,9.0,11.0,,10.0,18.0,8.0,88.0,83.0,14.7,21.5,24.4,34.7,10.8,16.4,17.0,23.8,13.2,22.7,22.9,35.3,11.5,17.8,18.2,26.2,55.7,29.9,68.4,47.3,54.8,27.6,65.6,41.2,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2023/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2023,COFFEE C - ICE FUTURES U.S.,231128,2023-11-28,083731,ICUS,1,83,193911,32815,91726,36756,10252,2209,48654,20383,19631,15379,13092,27399,182843,184692,11068,9219,178317,28597,83292,36142,8914,1781,48320,21673,16046,16027,17129,20869,167782,169704,10535,8613,15594,4218,8434,951,1675,91,3895,2271,24,5700,2311,182,15061,14988,533,606,4987.0,653.0,724.0,-666.0,-237.0,139.0,2311.0,1745.0,-2852.0,-391.0,-49.0,4675.0,3869.0,4145.0,1118.0,842.0,100,16.9,47.3,19.0,5.3,1.1,25.1,10.5,10.1,7.9,6.8,14.1,94.3,95.2,5.7,4.8,100,16.0,46.7,20.3,5.0,1.0,27.1,12.2,9.0,9.0,9.6,11.7,94.1,95.2,5.9,4.8,100,27.0,54.1,6.1,10.7,0.6,25.0,14.6,0.2,36.6,14.8,1.2,96.6,96.1,3.4,3.9,351,82.0,90.0,18.0,11.0,13.0,95.0,34.0,60.0,37.0,38.0,35.0,285,241,349.0,75.0,89.0,19.0,10.0,10.0,93.0,36.0,57.0,42.0,37.0,33.0,275.0,233.0,126.0,49.0,29.0,7.0,12.0,4.0,11.0,9.0,,8.0,18.0,7.0,85.0,70.0,16.8,22.1,25.7,33.7,11.2,16.5,18.0,23.8,15.3,23.7,24.3,34.9,12.1,18.2,19.1,26.8,51.6,36.8,66.7,52.4,51.6,32.3,62.5,47.4,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2023/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2023,COFFEE C - ICE FUTURES U.S.,231121,2023-11-21,083731,ICUS,1,83,188924,32162,91002,37422,10489,2070,46343,18638,22483,15770,13141,22724,178974,180547,9950,8377,173666,28108,82723,36896,9153,1665,45979,19939,19055,16565,17290,16103,164371,165928,9295,7738,15258,4054,8279,859,1669,72,3791,2126,1,5600,2246,226,14603,14619,655,639,-120.0,-6880.0,-4883.0,94.0,308.0,-571.0,3955.0,2109.0,144.0,1120.0,1299.0,3086.0,948.0,1492.0,-1068.0,-1612.0,100,17.0,48.2,19.8,5.6,1.1,24.5,9.9,11.9,8.3,7.0,12.0,94.7,95.6,5.3,4.4,100,16.2,47.6,21.2,5.3,1.0,26.5,11.5,11.0,9.5,10.0,9.3,94.6,95.5,5.4,4.5,100,26.6,54.3,5.6,10.9,0.5,24.8,13.9,0.0,36.7,14.7,1.5,95.7,95.8,4.3,4.2,357,90.0,96.0,17.0,11.0,12.0,88.0,43.0,62.0,35.0,41.0,38.0,291,254,357.0,83.0,94.0,18.0,10.0,9.0,89.0,43.0,56.0,41.0,39.0,36.0,280.0,245.0,124.0,49.0,29.0,6.0,12.0,4.0,10.0,9.0,,7.0,18.0,9.0,84.0,70.0,15.6,22.0,25.0,32.9,11.9,17.6,19.4,24.5,14.3,23.5,23.8,33.4,12.9,19.5,20.7,27.7,52.5,38.0,67.2,53.5,52.5,33.3,63.0,48.3,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2023/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2023,COFFEE C - ICE FUTURES U.S.,231114,2023-11-14,083731,ICUS,1,83,189044,39042,95885,37328,10181,2641,42388,16529,22339,14650,11842,19638,178026,179055,11018,9989,174343,35221,87713,36889,9055,2162,41920,17666,19204,15335,15847,13186,163917,164833,10426,9510,14701,3821,8172,826,1513,92,3480,1875,123,5339,2019,428,14109,14222,592,479,-12055.0,-1620.0,1351.0,-1026.0,-1061.0,-3168.0,6273.0,-1686.0,1246.0,-5284.0,983.0,-8753.0,-12332.0,-11088.0,277.0,-967.0,100,20.7,50.7,19.7,5.4,1.4,22.4,8.7,11.8,7.7,6.3,10.4,94.2,94.7,5.8,5.3,100,20.2,50.3,21.2,5.2,1.2,24.0,10.1,11.0,8.8,9.1,7.6,94.0,94.5,6.0,5.5,100,26.0,55.6,5.6,10.3,0.6,23.7,12.8,0.8,36.3,13.7,2.9,96.0,96.7,4.0,3.3,350,85.0,91.0,19.0,12.0,14.0,81.0,46.0,61.0,30.0,44.0,40.0,283,255,349.0,80.0,91.0,20.0,11.0,11.0,80.0,46.0,57.0,35.0,43.0,39.0,274.0,250.0,116.0,47.0,28.0,6.0,12.0,4.0,12.0,5.0,,8.0,15.0,8.0,82.0,64.0,13.8,22.1,23.7,34.5,11.7,17.0,19.2,23.5,13.2,23.6,22.8,34.1,12.6,18.7,20.3,26.0,51.0,42.1,66.1,57.9,51.0,37.3,61.7,52.5,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2023/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2023,COFFEE C - ICE FUTURES U.S.,231107,2023-11-07,083731,ICUS,1,83,201099,40662,94534,38354,11242,5809,36115,18215,21093,19934,10859,28391,190358,190143,10741,10956,187975,36822,87169,38076,10482,5288,35387,18475,19200,20283,14030,22722,177778,177366,10197,10609,13124,3840,7365,746,1228,53,2583,1595,38,4813,1991,507,12580,12777,544,347,-2031.0,-1975.0,4147.0,726.0,-512.0,1060.0,-1168.0,-4756.0,-5420.0,2490.0,1382.0,1221.0,-3066.0,-2878.0,1035.0,847.0,100,20.2,47.0,19.1,5.6,2.9,18.0,9.1,10.5,9.9,5.4,14.1,94.7,94.6,5.3,5.4,100,19.6,46.4,20.3,5.6,2.8,18.8,9.8,10.2,10.8,7.5,12.1,94.6,94.4,5.4,5.6,100,29.3,56.1,5.7,9.4,0.4,19.7,12.2,0.3,36.7,15.2,3.9,95.9,97.4,4.1,2.6,354,89.0,89.0,21.0,11.0,17.0,74.0,48.0,61.0,41.0,39.0,46.0,294,257,353.0,84.0,89.0,21.0,11.0,15.0,75.0,45.0,59.0,48.0,37.0,45.0,287.0,253.0,116.0,49.0,25.0,7.0,12.0,4.0,11.0,5.0,,5.0,17.0,8.0,84.0,60.0,14.9,19.8,23.9,30.7,11.9,15.8,19.6,22.4,14.7,20.9,23.4,30.4,12.8,16.8,20.7,23.6,51.9,46.4,66.7,62.9,51.1,40.7,63.0,56.4,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2023/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2023,COFFEE C - ICE FUTURES U.S.,231031,2023-10-31,083731,ICUS,1,83,203130,42637,90387,37628,11754,4749,37283,22971,26513,17444,9477,27170,193424,193021,9706,10109,190924,38956,83467,37431,11192,4146,36584,22623,25277,17279,12298,22117,181790,181120,9134,9804,12206,3681,6920,742,1107,58,1927,1576,8,4669,1683,549,11634,11901,572,305,3484.0,-1214.0,2462.0,-213.0,-126.0,1190.0,-193.0,-6053.0,320.0,-193.0,1596.0,4413.0,4110.0,3802.0,-626.0,-318.0,100,21.0,44.5,18.5,5.8,2.3,18.4,11.3,13.1,8.6,4.7,13.4,95.2,95.0,4.8,5.0,100,20.4,43.7,19.6,5.9,2.2,19.2,11.8,13.2,9.1,6.4,11.6,95.2,94.9,4.8,5.1,100,30.2,56.7,6.1,9.1,0.5,15.8,12.9,0.1,38.3,13.8,4.5,95.3,97.5,4.7,2.5,351,89.0,91.0,22.0,10.0,16.0,70.0,50.0,67.0,38.0,40.0,46.0,291,264,351.0,86.0,89.0,22.0,10.0,14.0,71.0,49.0,65.0,40.0,43.0,46.0,286.0,260.0,113.0,49.0,26.0,7.0,12.0,4.0,10.0,4.0,,9.0,11.0,7.0,85.0,55.0,14.1,18.0,24.1,28.3,11.3,14.3,19.3,21.2,14.3,18.7,23.7,28.3,12.1,15.2,20.1,22.6,53.5,49.2,68.0,65.6,52.7,43.8,63.6,59.0,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
raw_cot_data/disaggregated_futures_only/fut_disagg_xls_2023/f_year.xls,disaggregated_futures_only,fut_disagg_xls_2023,COFFEE C - ICE FUTURES U.S.,231024,2023-10-24,083731,ICUS,1,83,199646,43851,87925,37841,11880,3559,37476,29024,26193,17637,7881,22757,189314,189219,10332,10427,187687,40328,81254,37617,11309,3020,36758,28400,25146,17345,10690,17727,177941,177546,9746,10141,11959,3523,6671,716,1063,47,1765,1671,0,4763,1662,559,11373,11673,586,286,-16125.0,-8726.0,7761.0,40.0,699.0,-601.0,2105.0,-24197.0,-8316.0,-4847.0,3059.0,4968.0,-15377.0,-16627.0,-748.0,502.0,100,22.0,44.0,19.0,6.0,1.8,18.8,14.5,13.1,8.8,3.9,11.4,94.8,94.8,5.2,5.2,100,21.5,43.3,20.0,6.0,1.6,19.6,15.1,13.4,9.2,5.7,9.4,94.8,94.6,5.2,5.4,100,29.5,55.8,6.0,8.9,0.4,14.8,14.0,0.0,39.8,13.9,4.7,95.1,97.6,4.9,2.4,358,92.0,93.0,20.0,11.0,17.0,75.0,49.0,66.0,39.0,43.0,46.0,294,269,357.0,90.0,91.0,20.0,11.0,15.0,76.0,47.0,64.0,43.0,43.0,46.0,290.0,264.0,112.0,48.0,26.0,7.0,12.0,4.0,9.0,5.0,0.0,10.0,9.0,7.0,82.0,56.0,15.3,18.7,25.3,28.8,11.2,14.3,19.9,21.8,15.4,19.1,24.7,29.0,12.0,15.2,20.7,23.4,54.5,49.5,68.8,65.4,53.8,44.2,64.7,59.0,"(CONTRACTS OF 37,500 POUNDS)",A50,FutOnly
