GLOBALEVENTID,SQLDATE,event_date,trading_date,event_to_trade_lag_days,Year,Actor1Code,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor2Geo_FullName,Actor2Geo_CountryCode,ActionGeo_FullName,ActionGeo_CountryCode,DATEADDED,keyword_relevant,coffee_country_relevant,coffee_country_name_relevant,coffee_region_relevant,primary_country,relevance_mode,event_summary,impact_direction,impact_bucket,relevance_score_0_1,event_intensity_score_0_1,price_response_score_0_1,direction_alignment_score_0_1,rule_impact_score_0_1,final_impact_score_0_1,Close,Volume,return_1d,future_return_1d,future_return_5d,future_return_10d,future_return_20d,realized_vol_20d,Open_Interest_All,managed_money_net,commercial_net,noncommercial_net,managed_money_weekly_net_change,commercial_weekly_net_change,noncommercial_weekly_net_change,open_interest_change_pct,source_archive,source_url
1281760718,20260101,2026-01-01,2026-01-02,1,2026,ARG,ARGENTINA,ARG,,BRA,BRAZIL,BRA,,1,061,061,06,2,6.4,4,1,4,-0.61050061050061,Argentina,AR,"Sao Paulo, SãPaulo, Brazil",BR,"Beijing, Beijing, China",CH,20260101,False,True,True,True,CH,strict,"ARGENTINA -> BRAZIL; event code 061; Goldstein 6.4; tone -0.61050061050061; Beijing, Beijing, China",bearish,moderate,0.65,0.36728769594076804,0.37158527952995857,0.0,0.43919292529417275,0.43919292529417275,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281817576,20260101,2026-01-01,2026-01-02,1,2026,CUB,CUBAN,CUB,,COLGOV,COLOMBIA,COL,GOV,1,051,051,05,1,3.4,2,1,2,6.74846625766871,"Fidel Castro, Antioquia, Colombia",CO,"Fidel Castro, Antioquia, Colombia",CO,"Fidel Castro, Antioquia, Colombia",CO,20260101,False,True,True,True,CO,strict,"CUBAN -> COLOMBIA; event code 051; Goldstein 3.4; tone 6.74846625766871; Fidel Castro, Antioquia, Colombia",bearish,moderate,0.65,0.34877044387361483,0.37158527952995857,0.0,0.43474878479805595,0.43474878479805595,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281817577,20260101,2026-01-01,2026-01-02,1,2026,CUBELI,FIDEL CASTRO,CUB,ELI,,,,,1,051,051,05,1,3.4,2,1,2,6.74846625766871,"Fidel Castro, Antioquia, Colombia",CO,,,"Fidel Castro, Antioquia, Colombia",CO,20260101,False,True,True,True,CO,strict,"FIDEL CASTRO -> unknown target; event code 051; Goldstein 3.4; tone 6.74846625766871; Fidel Castro, Antioquia, Colombia",bearish,moderate,0.65,0.34877044387361483,0.37158527952995857,0.0,0.43474878479805595,0.43474878479805595,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281817663,20260101,2026-01-01,2026-01-02,1,2026,GOV,AMBASSADOR,,GOV,CUBGOV,CUBA,CUB,GOV,1,020,020,02,1,3.0,2,1,2,6.74846625766871,"Fidel Castro, Antioquia, Colombia",CO,"Fidel Castro, Antioquia, Colombia",CO,"Fidel Castro, Antioquia, Colombia",CO,20260101,False,True,True,True,CO,strict,"AMBASSADOR -> CUBA; event code 020; Goldstein 3.0; tone 6.74846625766871; Fidel Castro, Antioquia, Colombia",bearish,moderate,0.65,0.3407704438736148,0.37158527952995857,0.0,0.432828784798056,0.432828784798056,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281760750,20260101,2026-01-01,2026-01-02,1,2026,BRAGOVAGR,BRAZIL,BRA,GOV,CHN,CHINA,CHN,,0,046,046,04,1,7.0,2,2,2,-0.563648238066845,"Sao Paulo, SãPaulo, Brazil",BR,"Beijing, Beijing, China",CH,"Beijing, Beijing, China",CH,20260101,False,True,True,True,CH,strict,"BRAZIL -> CHINA; event code 046; Goldstein 7.0; tone -0.563648238066845; Beijing, Beijing, China",bearish,moderate,0.65,0.33962623732396036,0.37158527952995857,0.0,0.4325541752261389,0.4325541752261389,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281740383,20260101,2026-01-01,2026-01-02,1,2026,BRA,BRAZIL,BRA,,PRY,PARAGUAY,PRY,,1,042,042,04,1,1.9,4,1,4,-4.32098765432099,"Londrina, ParanáR, Brazil",BR,"Londrina, ParanáR, Brazil",BR,"Londrina, ParanáR, Brazil",BR,20260101,False,True,True,True,BR,strict,"BRAZIL -> PARAGUAY; event code 042; Goldstein 1.9; tone -4.32098765432099; Londrina, ParanáR, Brazil",bearish,moderate,0.65,0.3391291466711077,0.37158527952995857,0.0,0.43243487346945425,0.43243487346945425,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281740940,20260101,2026-01-01,2026-01-02,1,2026,PRY,PARAGUAY,PRY,,BRA,BRAZIL,BRA,,1,043,043,04,1,2.8,3,1,3,-4.32098765432099,Paraguay,PA,"Rolandia, ParanáR, Brazil",BR,Paraguay,PA,20260101,False,True,True,True,PA,strict,PARAGUAY -> BRAZIL; event code 043; Goldstein 2.8; tone -4.32098765432099; Paraguay,bearish,moderate,0.65,0.33056264488294035,0.37158527952995857,0.0,0.43037891304029413,0.43037891304029413,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281736200,20260101,2026-01-01,2026-01-02,1,2026,SGP,SINGAPORE,SGP,,,,,,1,020,020,02,1,3.0,5,1,5,-0.10764262648009,"Itaqui, ParanáR, Brazil",BR,,,"Itaqui, ParanáR, Brazil",BR,20260101,False,True,True,True,BR,strict,"SINGAPORE -> unknown target; event code 020; Goldstein 3.0; tone -0.10764262648009; Itaqui, ParanáR, Brazil",bearish,moderate,0.65,0.3126131420092663,0.37158527952995857,0.0,0.42607103235061233,0.42607103235061233,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281740222,20260101,2026-01-01,2026-01-02,1,2026,,,,,BRA,BRAZIL,BRA,,1,043,043,04,1,2.8,2,1,2,-4.32098765432099,,,"Rolandia, ParanáR, Brazil",BR,Paraguay,PA,20260101,False,True,True,True,PA,strict,Unknown actor -> BRAZIL; event code 043; Goldstein 2.8; tone -4.32098765432099; Paraguay,bearish,moderate,0.65,0.2963124671511528,0.37158527952995857,0.0,0.4221588703846651,0.4221588703846651,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281735387,20260101,2026-01-01,2026-01-02,1,2026,BRA,BRAZIL,BRA,,,,,,0,020,020,02,1,3.0,4,1,4,-0.10764262648009,"Itaqui, ParanáR, Brazil",BR,,,"Itaqui, ParanáR, Brazil",BR,20260101,False,True,True,True,BR,strict,"BRAZIL -> unknown target; event code 020; Goldstein 3.0; tone -0.10764262648009; Itaqui, ParanáR, Brazil",bearish,moderate,0.65,0.29090672954042607,0.37158527952995857,0.0,0.4208614933580907,0.4208614933580907,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281760742,20260101,2026-01-01,2026-01-02,1,2026,BRA,BRAZILIAN,BRA,,CHN,CHINA,CHN,,0,014,014,01,1,0.0,4,2,4,-0.563648238066845,"Sao Paulo, SãPaulo, Brazil",BR,"Beijing, Beijing, China",CH,"Beijing, Beijing, China",CH,20260101,False,True,True,True,CH,strict,"BRAZILIAN -> CHINA; event code 014; Goldstein 0.0; tone -0.563648238066845; Beijing, Beijing, China",bearish,moderate,0.65,0.2904429168439153,0.37158527952995857,0.0,0.4207501783109281,0.4207501783109281,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281740220,20260101,2026-01-01,2026-01-02,1,2026,,,,,BRA,BRAZIL,BRA,,1,042,042,04,1,1.9,2,1,2,-4.32098765432099,,,"Londrina, ParanáR, Brazil",BR,"Londrina, ParanáR, Brazil",BR,20260101,False,True,True,True,BR,strict,"Unknown actor -> BRAZIL; event code 042; Goldstein 1.9; tone -4.32098765432099; Londrina, ParanáR, Brazil",bearish,moderate,0.65,0.27831246715115276,0.37158527952995857,0.0,0.4178388703846651,0.4178388703846651,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281740381,20260101,2026-01-01,2026-01-02,1,2026,BRA,BRAZIL,BRA,,,,,,1,042,042,04,1,1.9,2,1,2,-4.32098765432099,"Londrina, ParanáR, Brazil",BR,,,"Londrina, ParanáR, Brazil",BR,20260101,False,True,True,True,BR,strict,"BRAZIL -> unknown target; event code 042; Goldstein 1.9; tone -4.32098765432099; Londrina, ParanáR, Brazil",bearish,moderate,0.65,0.27831246715115276,0.37158527952995857,0.0,0.4178388703846651,0.4178388703846651,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281740939,20260101,2026-01-01,2026-01-02,1,2026,PRY,PARAGUAY,PRY,,BRA,BRAZIL,BRA,,1,043,043,04,1,2.8,1,1,1,-4.32098765432099,Argentina,AR,"Rolandia, ParanáR, Brazil",BR,Paraguay,PA,20260101,False,True,True,True,PA,strict,PARAGUAY -> BRAZIL; event code 043; Goldstein 2.8; tone -4.32098765432099; Paraguay,bearish,moderate,0.65,0.2480395528941451,0.37158527952995857,0.0,0.41057337096298324,0.41057337096298324,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281740358,20260101,2026-01-01,2026-01-02,1,2026,ARG,ARGENTINA,ARG,,PRY,PARAGUAY,PRY,,1,042,042,04,1,1.9,1,1,1,-4.32098765432099,"Londrina, ParanáR, Brazil",BR,"Londrina, ParanáR, Brazil",BR,"Londrina, ParanáR, Brazil",BR,20260101,False,True,True,True,BR,strict,"ARGENTINA -> PARAGUAY; event code 042; Goldstein 1.9; tone -4.32098765432099; Londrina, ParanáR, Brazil",bearish,moderate,0.65,0.2300395528941451,0.37158527952995857,0.0,0.40625337096298325,0.40625337096298325,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
1281760740,20260101,2026-01-01,2026-01-02,1,2026,BRA,BRAZILIAN,BRA,,BRABUS,BRAZIL,BRA,BUS,0,012,012,01,1,-0.4,2,2,2,-0.563648238066845,"Sao Paulo, SãPaulo, Brazil",BR,"Sao Paulo, SãPaulo, Brazil",BR,"Beijing, Beijing, China",CH,20260101,False,True,True,True,CH,strict,"BRAZILIAN -> BRAZIL; event code 012; Goldstein -0.4; tone -0.563648238066845; Beijing, Beijing, China",bearish,moderate,0.65,0.22962623732396037,0.37158527952995857,0.0,0.4061541752261389,0.4061541752261389,357.29998779296875,11467.0,0.024516094030017976,0.005737526953778493,0.04212151924076557,-0.0036383650640424703,0.027847782107388808,0.3355794420839567,164520.0,30403.0,-25809.0,24543.0,806.0,-808.0,870.0,0.0184901531728665,20260101.export.CSV.zip,https://data.gdeltproject.org/events/20260101.export.CSV.zip
