GLOBALEVENTID,SQLDATE,Actor1Code,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor2Geo_FullName,Actor2Geo_CountryCode,ActionGeo_FullName,ActionGeo_CountryCode,DATEADDED,keyword_relevant,coffee_country_relevant,coffee_country_name_relevant,event_date,trading_date,Close,Open,High,Low,Volume,return_1d,future_close_1d,future_close_5d,future_close_10d,future_close_20d,future_return_1d,future_return_5d,future_return_10d,future_return_20d,realized_vol_20d,abs_return_5d_p95,Open_Interest_All,managed_money_net,commercial_net,noncommercial_net,managed_money_weekly_net_change,commercial_weekly_net_change,noncommercial_weekly_net_change,open_interest_change_pct,event_to_trade_lag_days,event_summary,primary_country,relevance_score_0_1,event_intensity_score_0_1,price_response_score_0_1,impact_direction,direction_alignment_score_0_1,rule_impact_score_0_1,ollama_impact_score_0_1,ollama_direction,ollama_rationale,ollama_status,final_impact_score_0_1,impact_bucket
33107413,20000719,REF,REFUGEE,,REF,KEN,KENYA,KEN,,1,073,073,07,2,7.4,27,2,27,4.41843971631206,"Kakuma, Rift Valley, Kenya",KE,"Kakuma, Rift Valley, Kenya",KE,"Kakuma, Rift Valley, Kenya",KE,20130203,False,True,True,2000-07-19,2000-07-19,111.1500015258789,113.0,113.0,111.1500015258789,0.0,-0.04592273368344291,97.75,86.94999694824219,86.44999694824219,78.30000305175781,-0.12055781684140598,-0.21772383486654534,-0.22222226035584758,-0.2955465409190541,0.9945906139528125,0.12656300438130721,46846.0,,-11104.0,5341.0,,-9710.0,8015.0,-0.0208769158519404,0,"REFUGEE -> KENYA; event code 073; Goldstein 7.4; tone 4.41843971631206; Kakuma, Rift Valley, Kenya",KE,0.65,0.6777945481713249,1.0,bearish,1.0,0.789670691561118,,,,not_selected_for_ollama,0.789670691561118,strong
33098543,20000719,CHN,BEIJING,CHN,,BRA,BRAZIL,BRA,,1,057,057,05,1,8.0,12,2,12,8.40834565678647,"Beijing, Beijing, China",CH,"Beijing, Beijing, China",CH,"Beijing, Beijing, China",CH,20130203,False,True,True,2000-07-19,2000-07-19,111.1500015258789,113.0,113.0,111.1500015258789,0.0,-0.04592273368344291,97.75,86.94999694824219,86.44999694824219,78.30000305175781,-0.12055781684140598,-0.21772383486654534,-0.22222226035584758,-0.2955465409190541,0.9945906139528125,0.12656300438130721,46846.0,,-11104.0,5341.0,,-9710.0,8015.0,-0.0208769158519404,0,"BEIJING -> BRAZIL; event code 057; Goldstein 8.0; tone 8.40834565678647; Beijing, Beijing, China",CH,0.65,0.6649469153159667,1.0,bearish,1.0,0.786587259675832,,,,not_selected_for_ollama,0.786587259675832,strong
33115397,20000720,GOV,CABINET,,GOV,,,,,1,073,073,07,2,7.4,18,2,18,10.0438316135513,"Jakarta, Jakarta Raya, Indonesia",ID,,,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-07-20,2000-07-20,97.75,101.5,104.0,95.3499984741211,7265.0,-0.12055781684140598,96.6500015258789,86.0999984741211,85.8499984741211,78.55000305175781,-0.011253181320931893,-0.11918160128776378,-0.12173914604479696,-0.19641940612012465,1.1032618690584983,0.1262197654073597,46846.0,,-11104.0,5341.0,,-9710.0,8015.0,-0.0208769158519404,0,"CABINET -> unknown target; event code 073; Goldstein 7.4; tone 10.0438316135513; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.7253854002898709,0.9442388115927718,bearish,1.0,0.7854793633155451,,,,not_selected_for_ollama,0.7854793633155451,strong
34225377,20001017,CVL,NEIGHBORHOOD,,CVL,,,,,0,0874,087,08,2,10.0,43,3,35,4.58802987556318,"Gulu, Gulu, Uganda",UG,,,"Gulu, Gulu, Uganda",UG,20130203,False,True,True,2000-10-17,2000-10-17,88.69999694824219,85.0,91.0,84.25,7017.0,0.03560998678373317,88.25,79.25,74.4000015258789,71.4000015258789,-0.005073246490693406,-0.10653886441232241,-0.16121754131183963,-0.19503941395238256,0.40217053906485706,0.11240828163382444,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,"NEIGHBORHOOD -> unknown target; event code 0874; Goldstein 10.0; tone 4.58802987556318; Gulu, Gulu, Uganda",UG,0.65,0.7816000851681879,0.947784832788193,bearish,1.0,0.7999637736210592,,,,not_selected_for_ollama,0.7999637736210592,strong
34236365,20001017,UGA,UGANDAN,UGA,,TZABUS,TANZANIAN,TZA,BUS,1,046,046,04,1,7.0,14,2,14,11.9115346323425,"Entebbe, Wakiso, Uganda",UG,"Entebbe, Wakiso, Uganda",UG,"Entebbe, Wakiso, Uganda",UG,20130203,False,True,True,2000-10-17,2000-10-17,88.69999694824219,85.0,91.0,84.25,7017.0,0.03560998678373317,88.25,79.25,74.4000015258789,71.4000015258789,-0.005073246490693406,-0.10653886441232241,-0.16121754131183963,-0.19503941395238256,0.40217053906485706,0.11240828163382444,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,"UGANDAN -> TANZANIAN; event code 046; Goldstein 7.0; tone 11.9115346323425; Entebbe, Wakiso, Uganda",UG,0.65,0.7203703629943126,0.947784832788193,bearish,1.0,0.7852686402993291,,,,not_selected_for_ollama,0.7852686402993291,strong
34236201,20001017,TZABUS,TANZANIAN,TZA,BUS,UGA,UGANDAN,UGA,,1,046,046,04,1,7.0,12,2,12,11.9115346323425,Tanzania,TZ,"Entebbe, Wakiso, Uganda",UG,Tanzania,TZ,20130203,False,True,True,2000-10-17,2000-10-17,88.69999694824219,85.0,91.0,84.25,7017.0,0.03560998678373317,88.25,79.25,74.4000015258789,71.4000015258789,-0.005073246490693406,-0.10653886441232241,-0.16121754131183963,-0.19503941395238256,0.40217053906485706,0.11240828163382444,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,TANZANIAN -> UGANDAN; event code 046; Goldstein 7.0; tone 11.9115346323425; Tanzania,TZ,0.65,0.7033333982419007,0.947784832788193,bearish,1.0,0.7811797687587502,,,,not_selected_for_ollama,0.7811797687587502,strong
34228996,20001017,IGOUNO,UNITED NATIONS,,IGO,GOV,NATIONAL ELECTORAL COMMISSION,,GOV,1,060,060,06,2,6.0,36,3,36,5.00435467765684,"Abidjan, Lagunes, Cote D'ivoire",IV,"Abidjan, Lagunes, Cote D'ivoire",IV,"Abidjan, Lagunes, Cote D'ivoire",IV,20130203,False,True,True,2000-10-17,2000-10-17,88.69999694824219,85.0,91.0,84.25,7017.0,0.03560998678373317,88.25,79.25,74.4000015258789,71.4000015258789,-0.005073246490693406,-0.10653886441232241,-0.16121754131183963,-0.19503941395238256,0.40217053906485706,0.11240828163382444,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,"UNITED NATIONS -> NATIONAL ELECTORAL COMMISSION; event code 060; Goldstein 6.0; tone 5.00435467765684; Abidjan, Lagunes, Cote D'ivoire",IV,0.65,0.6980014299085676,0.947784832788193,bearish,1.0,0.7799000963587502,,,,not_selected_for_ollama,0.7799000963587502,strong
34246582,20001018,KEN,KENYA,KEN,,TZA,TANZANIA,TZA,,0,046,046,04,1,7.0,43,3,22,4.25317029941381,Kenya,KE,Tanzania,TZ,Tanzania,TZ,20130203,False,True,True,2000-10-18,2000-10-18,88.25,90.0,91.0,87.30000305175781,4196.0,-0.005073246490693406,86.69999694824219,78.05000305175781,73.9000015258789,70.30000305175781,-0.017563773957595563,-0.11558070196308423,-0.16260621500420502,-0.20339939884693692,0.3985726825768454,0.11558070196308423,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,KENYA -> TANZANIA; event code 046; Goldstein 7.0; tone 4.25317029941381; Tanzania,TZ,0.65,0.6986344620178943,1.0,bearish,1.0,0.7946722708842947,,,,not_selected_for_ollama,0.7946722708842947,strong
34251868,20001018,TZA,TANZANIA,TZA,,KEN,KENYA,KEN,,0,046,046,04,1,7.0,43,3,22,4.25317029941381,Tanzania,TZ,Kenya,KE,Tanzania,TZ,20130203,False,True,True,2000-10-18,2000-10-18,88.25,90.0,91.0,87.30000305175781,4196.0,-0.005073246490693406,86.69999694824219,78.05000305175781,73.9000015258789,70.30000305175781,-0.017563773957595563,-0.11558070196308423,-0.16260621500420502,-0.20339939884693692,0.3985726825768454,0.11558070196308423,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,TANZANIA -> KENYA; event code 046; Goldstein 7.0; tone 4.25317029941381; Tanzania,TZ,0.65,0.6986344620178943,1.0,bearish,1.0,0.7946722708842947,,,,not_selected_for_ollama,0.7946722708842947,strong
34240631,20001018,COL,COLOMBIA,COL,,,,,,0,070,070,07,2,7.0,20,2,20,7.42468845117911,"Bogota, Cundinamarca, Colombia",CO,,,"Bogota, Cundinamarca, Colombia",CO,20130203,False,True,True,2000-10-18,2000-10-18,88.25,90.0,91.0,87.30000305175781,4196.0,-0.005073246490693406,86.69999694824219,78.05000305175781,73.9000015258789,70.30000305175781,-0.017563773957595563,-0.11558070196308423,-0.16260621500420502,-0.20339939884693692,0.3985726825768454,0.11558070196308423,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,"COLOMBIA -> unknown target; event code 070; Goldstein 7.0; tone 7.42468845117911; Bogota, Cundinamarca, Colombia",CO,0.65,0.6856485160206549,1.0,bearish,1.0,0.7915556438449572,,,,not_selected_for_ollama,0.7915556438449572,strong
34239847,20001018,BRA,BRAZIL,BRA,,GOVMIL,DEFENSE MINIST,,GOV,1,046,046,04,1,7.0,15,2,15,9.01330526948808,Brazil,BR,Brazil,BR,Brazil,BR,20130203,False,True,True,2000-10-18,2000-10-18,88.25,90.0,91.0,87.30000305175781,4196.0,-0.005073246490693406,86.69999694824219,78.05000305175781,73.9000015258789,70.30000305175781,-0.017563773957595563,-0.11558070196308423,-0.16260621500420502,-0.20339939884693692,0.3985726825768454,0.11558070196308423,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,BRAZIL -> DEFENSE MINIST; event code 046; Goldstein 7.0; tone 9.01330526948808; Brazil,BR,0.65,0.6797502162236925,1.0,bearish,1.0,0.7901400518936862,,,,not_selected_for_ollama,0.7901400518936862,strong
34244299,20001018,IDN,INDONESIA,IDN,,,,,,1,0331,033,03,1,5.2,27,2,27,5.97530141760162,Indonesia,ID,,,Indonesia,ID,20130203,False,True,True,2000-10-18,2000-10-18,88.25,90.0,91.0,87.30000305175781,4196.0,-0.005073246490693406,86.69999694824219,78.05000305175781,73.9000015258789,70.30000305175781,-0.017563773957595563,-0.11558070196308423,-0.16260621500420502,-0.20339939884693692,0.3985726825768454,0.11558070196308423,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,INDONESIA -> unknown target; event code 0331; Goldstein 5.2; tone 5.97530141760162; Indonesia,ID,0.65,0.6597422431928176,1.0,bearish,1.0,0.7853381383662762,,,,not_selected_for_ollama,0.7853381383662762,strong
34241112,20001018,CVL,VILLAGE,,CVL,,,,,1,073,073,07,2,7.4,23,3,23,3.49900742853534,"Nellore, Andhra Pradesh, India",IN,,,"Nellore, Andhra Pradesh, India",IN,20130203,False,True,True,2000-10-18,2000-10-18,88.25,90.0,91.0,87.30000305175781,4196.0,-0.005073246490693406,86.69999694824219,78.05000305175781,73.9000015258789,70.30000305175781,-0.017563773957595563,-0.11558070196308423,-0.16260621500420502,-0.20339939884693692,0.3985726825768454,0.11558070196308423,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,"VILLAGE -> unknown target; event code 073; Goldstein 7.4; tone 3.49900742853534; Nellore, Andhra Pradesh, India",IN,0.65,0.6596820726877777,1.0,bearish,1.0,0.7853236974450667,,,,not_selected_for_ollama,0.7853236974450667,strong
34238431,20001018,,,,,GOV,GOVERNMENT,,GOV,1,057,057,05,1,8.0,18,2,18,5.34117647058823,,,"Bombay, Maharashtra, India",IN,"Bombay, Maharashtra, India",IN,20130203,False,True,True,2000-10-18,2000-10-18,88.25,90.0,91.0,87.30000305175781,4196.0,-0.005073246490693406,86.69999694824219,78.05000305175781,73.9000015258789,70.30000305175781,-0.017563773957595563,-0.11558070196308423,-0.16260621500420502,-0.20339939884693692,0.3985726825768454,0.11558070196308423,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,"Unknown actor -> GOVERNMENT; event code 057; Goldstein 8.0; tone 5.34117647058823; Bombay, Maharashtra, India",IN,0.65,0.6590078145738197,1.0,bearish,1.0,0.7851618754977168,,,,not_selected_for_ollama,0.7851618754977168,strong
34242714,20001018,GOV,GOVERNMENT,,GOV,,,,,1,057,057,05,1,8.0,18,2,18,5.34117647058823,"Bombay, Maharashtra, India",IN,,,"Bombay, Maharashtra, India",IN,20130203,False,True,True,2000-10-18,2000-10-18,88.25,90.0,91.0,87.30000305175781,4196.0,-0.005073246490693406,86.69999694824219,78.05000305175781,73.9000015258789,70.30000305175781,-0.017563773957595563,-0.11558070196308423,-0.16260621500420502,-0.20339939884693692,0.3985726825768454,0.11558070196308423,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,"GOVERNMENT -> unknown target; event code 057; Goldstein 8.0; tone 5.34117647058823; Bombay, Maharashtra, India",IN,0.65,0.6590078145738197,1.0,bearish,1.0,0.7851618754977168,,,,not_selected_for_ollama,0.7851618754977168,strong
34240647,20001018,COL,BOGOTA,COL,,IGOEUREEC,THE EUROPEAN UNION,EUR,IGO,0,036,036,03,1,4.0,24,3,24,7.24512382228902,"Bogota, Cundinamarca, Colombia",CO,"Bogota, Cundinamarca, Colombia",CO,"Bogota, Cundinamarca, Colombia",CO,20130203,False,True,True,2000-10-18,2000-10-18,88.25,90.0,91.0,87.30000305175781,4196.0,-0.005073246490693406,86.69999694824219,78.05000305175781,73.9000015258789,70.30000305175781,-0.017563773957595563,-0.11558070196308423,-0.16260621500420502,-0.20339939884693692,0.3985726825768454,0.11558070196308423,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,"BOGOTA -> THE EUROPEAN UNION; event code 036; Goldstein 4.0; tone 7.24512382228902; Bogota, Cundinamarca, Colombia",CO,0.65,0.6589774352363329,1.0,bearish,1.0,0.7851545844567199,,,,not_selected_for_ollama,0.7851545844567199,strong
34244490,20001018,IGOEUREEC,THE EUROPEAN UNION,EUR,IGO,COL,BOGOTA,COL,,0,036,036,03,1,4.0,24,3,24,7.24512382228902,"Bogota, Cundinamarca, Colombia",CO,"Bogota, Cundinamarca, Colombia",CO,"Bogota, Cundinamarca, Colombia",CO,20130203,False,True,True,2000-10-18,2000-10-18,88.25,90.0,91.0,87.30000305175781,4196.0,-0.005073246490693406,86.69999694824219,78.05000305175781,73.9000015258789,70.30000305175781,-0.017563773957595563,-0.11558070196308423,-0.16260621500420502,-0.20339939884693692,0.3985726825768454,0.11558070196308423,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,"THE EUROPEAN UNION -> BOGOTA; event code 036; Goldstein 4.0; tone 7.24512382228902; Bogota, Cundinamarca, Colombia",CO,0.65,0.6589774352363329,1.0,bearish,1.0,0.7851545844567199,,,,not_selected_for_ollama,0.7851545844567199,strong
34248262,20001018,MMR,BURMA,MMR,,VNMGOV,PHAN VAN KHAI,VNM,GOV,1,043,043,04,1,2.8,23,2,23,9.3042205132928,Myanmar,BM,Myanmar,BM,Myanmar,BM,20130203,False,True,False,2000-10-18,2000-10-18,88.25,90.0,91.0,87.30000305175781,4196.0,-0.005073246490693406,86.69999694824219,78.05000305175781,73.9000015258789,70.30000305175781,-0.017563773957595563,-0.11558070196308423,-0.16260621500420502,-0.20339939884693692,0.3985726825768454,0.11558070196308423,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,BURMA -> PHAN VAN KHAI; event code 043; Goldstein 2.8; tone 9.3042205132928; Myanmar,BM,0.65,0.6488717178774455,1.0,bearish,1.0,0.7827292122905869,,,,not_selected_for_ollama,0.7827292122905869,strong
34243902,20001018,GOVMIL,DEFENSE MINIST,,GOV,BRA,BRAZIL,BRA,,1,046,046,04,1,7.0,11,2,11,9.03439415579534,Brazil,BR,Brazil,BR,Brazil,BR,20130203,False,True,True,2000-10-18,2000-10-18,88.25,90.0,91.0,87.30000305175781,4196.0,-0.005073246490693406,86.69999694824219,78.05000305175781,73.9000015258789,70.30000305175781,-0.017563773957595563,-0.11558070196308423,-0.16260621500420502,-0.20339939884693692,0.3985726825768454,0.11558070196308423,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,DEFENSE MINIST -> BRAZIL; event code 046; Goldstein 7.0; tone 9.03439415579534; Brazil,BR,0.65,0.645851519930359,1.0,bearish,1.0,0.7820043647832862,,,,not_selected_for_ollama,0.7820043647832862,strong
34266918,20001019,YEM,YEMENI,YEM,,AFG,AFGHAN,AFG,,0,062,062,06,2,7.4,65,3,19,3.49485039068018,Tanzania,TZ,Afghanistan,AF,Afghanistan,AF,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,YEMENI -> AFGHAN; event code 062; Goldstein 7.4; tone 3.49485039068018; Afghanistan,AF,0.65,0.7057229541566422,1.0,bearish,1.0,0.7963735089975942,,,,not_selected_for_ollama,0.7963735089975942,strong
34265134,20001019,SEP,SEPARATIST,,SEP,IDN,PAPUA,IDN,,1,046,046,04,1,7.0,29,3,26,4.00626528468428,"Papua, Indonesia (general), Indonesia",ID,"Papua, Indonesia (general), Indonesia",ID,"Papua, Indonesia (general), Indonesia",ID,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,"SEPARATIST -> PAPUA; event code 046; Goldstein 7.0; tone 4.00626528468428; Papua, Indonesia (general), Indonesia",ID,0.65,0.68056653496452,1.0,bearish,1.0,0.7903359683914848,,,,not_selected_for_ollama,0.7903359683914848,strong
34254517,20001019,,,,,VNM,VIETNAM,VNM,,1,046,046,04,1,7.0,9,1,9,14.8717948717949,,,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,"Unknown actor -> VIETNAM; event code 046; Goldstein 7.0; tone 14.8717948717949; Hanoi, Ha N?i, Vietnam, Republic Of",VM,0.65,0.6516357777545533,1.0,bearish,1.0,0.7833925866610928,,,,not_selected_for_ollama,0.7833925866610928,strong
34266854,20001019,VNM,VIETNAM,VNM,,,,,,1,046,046,04,1,7.0,9,1,9,14.8717948717949,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,,,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,"VIETNAM -> unknown target; event code 046; Goldstein 7.0; tone 14.8717948717949; Hanoi, Ha N?i, Vietnam, Republic Of",VM,0.65,0.6516357777545533,1.0,bearish,1.0,0.7833925866610928,,,,not_selected_for_ollama,0.7833925866610928,strong
34255300,20001019,BLZ,BELIZE,BLZ,,GTM,GUATEMALA,GTM,,0,062,062,06,2,7.4,16,1,16,6.7693512058452,Belize,BH,Guatemala,GT,El Salvador,ES,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,BELIZE -> GUATEMALA; event code 062; Goldstein 7.4; tone 6.7693512058452; El Salvador,ES,0.65,0.6356325921467041,1.0,bearish,1.0,0.779551822115209,,,,not_selected_for_ollama,0.779551822115209,strong
34255301,20001019,BLZ,BELIZE,BLZ,,HND,HONDURAS,HND,,0,062,062,06,2,7.4,16,1,16,6.7693512058452,Belize,BH,"Circulo, Francisco MorazáHO, Honduras",HO,El Salvador,ES,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,BELIZE -> HONDURAS; event code 062; Goldstein 7.4; tone 6.7693512058452; El Salvador,ES,0.65,0.6356325921467041,1.0,bearish,1.0,0.779551822115209,,,,not_selected_for_ollama,0.779551822115209,strong
34255304,20001019,BLZ,BELIZE,BLZ,,NIC,NICARAGUA,NIC,,0,062,062,06,2,7.4,16,1,16,6.7693512058452,Belize,BH,Nicaragua,NU,El Salvador,ES,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,BELIZE -> NICARAGUA; event code 062; Goldstein 7.4; tone 6.7693512058452; El Salvador,ES,0.65,0.6356325921467041,1.0,bearish,1.0,0.779551822115209,,,,not_selected_for_ollama,0.779551822115209,strong
34255305,20001019,BLZ,BELIZE,BLZ,,SLV,EL SALVADOR,SLV,,0,062,062,06,2,7.4,16,1,16,6.7693512058452,Belize,BH,El Salvador,ES,El Salvador,ES,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,BELIZE -> EL SALVADOR; event code 062; Goldstein 7.4; tone 6.7693512058452; El Salvador,ES,0.65,0.6356325921467041,1.0,bearish,1.0,0.779551822115209,,,,not_selected_for_ollama,0.779551822115209,strong
34256395,20001019,CRI,COSTA RICA,CRI,,BLZ,BELIZE,BLZ,,0,062,062,06,2,7.4,16,1,16,6.7693512058452,Costa Rica,CS,Belize,BH,El Salvador,ES,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,COSTA RICA -> BELIZE; event code 062; Goldstein 7.4; tone 6.7693512058452; El Salvador,ES,0.65,0.6356325921467041,1.0,bearish,1.0,0.779551822115209,,,,not_selected_for_ollama,0.779551822115209,strong
34256399,20001019,CRI,COSTA RICA,CRI,,GTM,GUATEMALA,GTM,,0,062,062,06,2,7.4,16,1,16,6.7693512058452,Costa Rica,CS,Guatemala,GT,El Salvador,ES,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,COSTA RICA -> GUATEMALA; event code 062; Goldstein 7.4; tone 6.7693512058452; El Salvador,ES,0.65,0.6356325921467041,1.0,bearish,1.0,0.779551822115209,,,,not_selected_for_ollama,0.779551822115209,strong
34259127,20001019,GTM,GUATEMALA,GTM,,BLZ,BELIZE,BLZ,,0,062,062,06,2,7.4,16,1,16,6.7693512058452,Guatemala,GT,Belize,BH,El Salvador,ES,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,GUATEMALA -> BELIZE; event code 062; Goldstein 7.4; tone 6.7693512058452; El Salvador,ES,0.65,0.6356325921467041,1.0,bearish,1.0,0.779551822115209,,,,not_selected_for_ollama,0.779551822115209,strong
34263017,20001019,NIC,NICARAGUA,NIC,,HND,HONDURAS,HND,,0,062,062,06,2,7.4,16,1,16,6.7693512058452,Nicaragua,NU,"Circulo, Francisco MorazáHO, Honduras",HO,El Salvador,ES,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,NICARAGUA -> HONDURAS; event code 062; Goldstein 7.4; tone 6.7693512058452; El Salvador,ES,0.65,0.6356325921467041,1.0,bearish,1.0,0.779551822115209,,,,not_selected_for_ollama,0.779551822115209,strong
34265228,20001019,SLV,EL SALVADOR,SLV,,BLZ,BELIZE,BLZ,,0,062,062,06,2,7.4,16,1,16,6.7693512058452,El Salvador,ES,Belize,BH,El Salvador,ES,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,EL SALVADOR -> BELIZE; event code 062; Goldstein 7.4; tone 6.7693512058452; El Salvador,ES,0.65,0.6356325921467041,1.0,bearish,1.0,0.779551822115209,,,,not_selected_for_ollama,0.779551822115209,strong
